County,City,Address,Lesson_Type,Lesson_Name,Lesson_Category,Latitude,Longitude
경상남도,김해시,함박로119번길 18,학원,김민정음악학원,예능(대),35.2336301,128.867717
경상남도,김해시,함박로119번길 18,교습소,김박사일본유학일본어교습소,국제화,35.2336301,128.867717
경상남도,김해시,삼계로 250,교습소,김송영어교습소,입시.검정 및 보습,35.2665886,128.8669082
경상남도,김해시,율하임수길 93,학원,김쇼팽피아노음악학원,예능(대),35.1675335,128.8312096
경상남도,김해시,율하2로 180,교습소,김쌤수학교습소,입시.검정 및 보습,35.1698454,128.8197898
경상남도,김해시,월산로 18,교습소,김쌤진수학교습소,입시.검정 및 보습,35.2011612,128.8098371
경상남도,김해시,번화2로 88,교습소,김영선아뜨리에미술교습소,예능(대),35.1964996,128.8031873
경상남도,김해시,대청로 117,교습소,김원중수학교습소,입시.검정 및 보습,35.1853199,128.7981311
경상남도,김해시,율하로 482,학원,김유리영어학원,입시.검정 및 보습,35.167459,128.8272856
경상남도,김해시,번화2로 88,교습소,김재영기타교습소,예능(대),35.1964996,128.8031873
경상남도,김해시,활천로 179,학원,김재영수학전문학원,입시.검정 및 보습,35.241132,128.9002258
경상남도,김해시,진영읍 장등로19번길 41,학원,김재훈메타인지학습코칭학원,입시.검정 및 보습,35.3083185,128.7302753
경상남도,김해시,경원로55번길 6,학원,김찬성수학학원,입시.검정 및 보습,35.237661,128.8664924
경상남도,김해시,삼안로 279,학원,김춘근수학학원,입시.검정 및 보습,35.2519331,128.9082299
경상남도,김해시,금관대로599번길 29,교습소,김코치영어클래스영어교습소,입시.검정 및 보습,35.2047644,128.8134547
경상남도,김해시,주촌면 천곡로157번길 16,학원,김태이영어학원,국제화,35.228452,128.8438306
경상남도,김해시,율하1로 110,학원,김해C&C미술학원,예능(대),35.1727964,128.8156338
경상남도,김해시,분성로 293,학원,김해고시학원,인문사회(대),35.2332174,128.8780849
경상남도,김해시,분성로627번길 10,학원,김해공예학원,기예(대),35.2369232,128.9148462
경상남도,김해시,김해대로 2569,학원,김해기술직업전문학원,직업기술,35.2289317,128.908485
경상남도,김해시,주촌면 천곡로7번길 13,학원,김해루시드어학원,국제화,35.2325405,128.8394522
경상남도,김해시,분성로 4-2,학원,김해리드인독서중심논술학원,입시.검정 및 보습,35.2330622,128.8483695
경상남도,김해시,대청로210번길 20,학원,김해리프온공예학원,기예(대),35.1937282,128.7970007
경상남도,김해시,분성로 153,학원,김해멜로디음악학원,예능(대),35.2302244,128.8637572
경상남도,김해시,분성로317번길 32,학원,김해보습학원,입시.검정 및 보습,35.236221,128.8803454
경상남도,김해시,해반천로144번길 35-42,학원,김해삼계나이스독서실,독서실,35.2632542,128.8711406
경상남도,김해시,가야로 172,학원,김해삼계청담어학원,종합(대),35.2622773,128.8715129
경상남도,김해시,가야로 202,학원,김해색소폰아카데미학원,기예(대),35.2596056,128.8718314
경상남도,김해시,대청로 64-22,학원,김해서강SLP어학원,종합(대),35.1816336,128.8003074
경상남도,김해시,호계로472번길 39-9,학원,김해세종학원,입시.검정 및 보습,35.2315607,128.8873953
경상남도,김해시,가락로 23,학원,김해수윤간호학원,직업기술,35.2287051,128.882153
경상남도,김해시,율하3로 41,학원,김해스터디뱅크독서실,독서실,35.1719579,128.8140595
경상남도,김해시,가락로 11,학원,김해애견미용학원,직업기술,35.2274721,128.8823232
경상남도,김해시,율하3로 53,학원,김해애니스타만화학원,예능(대),35.1728085,128.8148319
경상남도,김해시,율하3로 41,학원,김해에이닷영어학원,입시.검정 및 보습,35.1719579,128.8140595
경상남도,김해시,가락로 274,학원,김해요리제빵학원,종합(대),35.2494085,128.8732151
경상남도,김해시,경원로73번길 1,학원,김해원선요리제빵바리스타학원,직업기술,35.2371009,128.8679197
경상남도,김해시,율하3로 42,학원,김해율하덕스어학원,국제화,35.171676,128.8145347
경상남도,김해시,율하1로 110,학원,김해율하점작심독서실,독서실,35.1727964,128.8156338
경상남도,김해시,율하3로 50,학원,김해율하정상어학원,국제화,35.1722595,128.8150753
경상남도,김해시,번화2로 2,학원,김해장유경매학원,직업기술,35.1894895,128.8067598
경상남도,김해시,번화1로 82,학원,김해장유대청점 작심독서실,독서실,35.1946275,128.7997451
경상남도,김해시,유하로 179-59,학원,김해중장비학원,직업기술,35.2178255,128.8116665
경상남도,김해시,분성로 230,학원,김해컴퓨터학원,직업기술,35.2313324,128.8716975
경상남도,김해시,내외중앙로 72,학원,김해클라우드미술학원,예능(대),35.2361903,128.8673239
경상남도,김해시,월산로 111-61,학원,김현정음악학원,예능(대),35.2033904,128.8010116
경상남도,김해시,계동로 76-58,교습소,꼼꼼영어교습소,입시.검정 및 보습,35.1837262,128.7983486
경상남도,김해시,활천로285번길 17,학원,꾸미룸산소독서실,독서실,35.2445133,128.9093195
경상남도,김해시,대청로 125,학원,꿀잼영어학원,입시.검정 및 보습,35.1860252,128.7977658
경상남도,김해시,월산로 18,교습소,꿈그린미술교습소,예능(대),35.2011612,128.8098371
경상남도,김해시,계동로23번길 27,학원,꿈꾸는기타학원,예능(대),35.1775851,128.7949712
경상남도,김해시,해반천로168번길 19,학원,꿈꾸는샤갈미술학원,예능(대),35.2633863,128.8694016
경상남도,김해시,율하3로 46,학원,꿈꾸는어린이수학자학원,입시.검정 및 보습,35.1719281,128.8147334
경상남도,김해시,내외로77번길 26,학원,꿈대로학원,입시.검정 및 보습,35.2368752,128.8663475
경상남도,김해시,활천로36번길 62,학원,꿈트는미술학원,예능(대),35.233729,128.899352
경상남도,김해시,월산로 112-57,교습소,나나화실미술교습소,예능(대),35.2069224,128.8046802
경상남도,김해시,가락로 303,학원,나다움주니어미술학원,예능(대),35.2519278,128.871883
경상남도,김해시,진영읍 진영로 262-12,학원,나래음악학원,예능(대),35.3015516,128.741299
경상남도,김해시,진영읍 진영로 228-2,학원,나리음악학원,예능(대),35.3021829,128.7380093
경상남도,김해시,삼계중앙로 54,교습소,나무닭국어교습소,입시.검정 및 보습,35.2604289,128.8709046
경상남도,김해시,대청로210번길 20,학원,나무의언어국어독서학원,입시.검정 및 보습,35.1937282,128.7970007
경상남도,김해시,번화1로84번길 7,교습소,나우논술교습소,기타(대),35.1951436,128.8000309
경상남도,김해시,번화1로84번길 7,교습소,나우초등논술교습소,입시.검정 및 보습,35.1951436,128.8000309
경상남도,김해시,장유로 230,학원,남영영어전문학원,입시.검정 및 보습,35.203688,128.809146
경상남도,김해시,인제로39번길 54-46,교습소,내담수학교습소,입시.검정 및 보습,35.2326657,128.8992359
경상남도,김해시,내외로95번길 23,학원,내딛고영수학원,입시.검정 및 보습,35.2366706,128.8678359
경상남도,김해시,활천로255번길 20-21,학원,내아이의교육명문학원,종합(대),35.2446176,128.9080934
경상남도,김해시,함박로101번길 18,교습소,네오베리타스영어교습소,입시.검정 및 보습,35.233789,128.8657497
경상남도,김해시,율하6로 60,학원,넥스트고등부전문학원,입시.검정 및 보습,35.1723052,128.8240206
경상남도,김해시,율하3로 31,학원,노마드앤스터디수학전문학원,입시.검정 및 보습,35.1712286,128.813382
경상남도,김해시,내외로77번길 26,학원,노미경임형석국어과학학원,입시.검정 및 보습,35.2368752,128.8663475
경상남도,김해시,가야로 17,교습소,노바미술교습소,예능(대),35.2703284,128.8624458
경상남도,김해시,율하6로 52,학원,노보발레스튜디오학원,예능(대),35.1717821,128.8246443
경상남도,김해시,율하1로 91,교습소,노부영영어드림김해율하관동영어교습소,입시.검정 및 보습,35.1741974,128.8142265
경상남도,김해시,능동로 8,학원,노블비상잉글리시아이어학원,국제화,35.1955323,128.7947217
경상남도,김해시,진영읍 김해대로361번길 16,학원,노블인(Noble in)영어학원,국제화,35.3082271,128.7298955
경상남도,김해시,율하6로 17-1,교습소,노빌레피아노음악교습소,예능(대),35.1702073,128.8273237
경상남도,김해시,관동로27번길 99,학원,녹턴음악학원,예능(대),35.1783202,128.8161437
경상남도,김해시,내외로 55-2,교습소,논어국어교습소,입시.검정 및 보습,35.2363491,128.8642494
경상남도,김해시,율하3로 100,교습소,놀작리틀포레스트미술교습소,예능(대),35.1772732,128.8197437
경상남도,김해시,월산로 162,학원,놀작마이아트그린별미술학원,예능(대),35.2088543,128.7989424
경상남도,김해시,가야로147번길 24,학원,뇌과학꿈독서5분에책1권김해학원,기타(대),35.26457,128.8741942
경상남도,김해시,인제로51번길 49,학원,뇌셈나학원,입시.검정 및 보습,35.2326928,128.8995723
경상남도,김해시,계동로 15,학원,누오보클라비어성인피아노학원,예능(대),35.1777524,128.7956991
경상남도,김해시,삼안로 246,학원,눈높이러닝센터 삼방학원,입시.검정 및 보습,35.2500449,128.9105547
경상남도,김해시,계동로 21,학원,눈높이러닝센터 팔판학원,입시.검정 및 보습,35.1781596,128.7957075
경상남도,김해시,율하로 488,학원,눈높이러닝센터모산학원,입시.검정 및 보습,35.1675003,128.8279165
경상남도,김해시,해반천로144번길 29-40,학원,눈높이러닝센터삼계학원,입시.검정 및 보습,35.2630116,128.8705618
경상남도,김해시,인제로51번길 27,학원,눈높이러닝센터삼정학원,입시.검정 및 보습,35.2328898,128.9017347
경상남도,김해시,분성로627번길 16-1,학원,눈높이러닝센터안동학원,입시.검정 및 보습,35.2376271,128.9147401
경상남도,김해시,활천로 191,학원,눈높이러닝센터어방학원,입시.검정 및 보습,35.2420327,128.9001938
경상남도,김해시,율하3로 23,학원,눈높이러닝센터율곡학원,입시.검정 및 보습,35.1706857,128.8129063
경상남도,김해시,율하3로 56,학원,눈높이러닝센터율하학원,입시.검정 및 보습,35.1726499,128.8153969
경상남도,김해시,번화1로80번길 15,학원,눈높이러닝센터젤미학원,입시.검정 및 보습,35.1950523,128.8010403
경상남도,김해시,진영읍 김해대로361번길 16,학원,눈높이러닝센터진영학원,입시.검정 및 보습,35.3082271,128.7298955
경상남도,김해시,삼계로 223,학원,뉴더샵음악학원,예능(대),35.266078,128.8701133
경상남도,김해시,인제로 167-3,학원,뉴라엘음악학원,예능(대),35.2455688,128.9021352
경상남도,김해시,율하숲길 24,학원,뉴런수학학원,입시.검정 및 보습,35.1708494,128.8240312
경상남도,김해시,내외로95번길 21,교습소,뉴사이언스과학교습소,입시.검정 및 보습,35.2364686,128.8678043
경상남도,김해시,활천로267번길 32,학원,뉴스완무용학원,예능(대),35.2457793,128.9086423
경상남도,김해시,율하로 474-3,학원,뉴스터디모산수학학원,입시.검정 및 보습,35.1669591,128.8271944
경상남도,김해시,전하로 244,학원,뉴예소나피아노음악학원,예능(대),35.2253722,128.872844
경상남도,김해시,장유로334번길 56,학원,뉴욕P.S1영어학원,국제화,35.1937562,128.8118978
경상남도,김해시,율하3로8번길 53,학원,뉴욕실용음악학원,예능(대),35.1687234,128.8120575
경상남도,김해시,계동로23번길 5,학원,뉴욕제니어학원,국제화,35.1780521,128.7952655
경상남도,김해시,율하6로 52,학원,느루국어전문학원,입시.검정 및 보습,35.1717821,128.8246443
경상남도,김해시,율하2로 123,교습소,늘소리피아노음악교습소,예능(대),35.1695623,128.8142418
경상남도,김해시,전하로 244,학원,능률주니어랩학원,입시.검정 및 보습,35.2253722,128.872844
경상남도,김해시,해반천로144번길 35-41,학원,니키(NICKY)영어학원,입시.검정 및 보습,35.2632057,128.8707204
경상남도,김해시,번화1로79번길 2,학원,다드림역사체험통합교육학원,입시.검정 및 보습,35.1944371,128.7992039
경상남도,김해시,계동로 21,학원,다름관동캠퍼스학원,입시.검정 및 보습,35.1781596,128.7957075
경상남도,김해시,장유로222번길 19,학원,다름석봉캠퍼스학원,입시.검정 및 보습,35.2031381,128.8073768
경상남도,김해시,율하3로 41,학원,다름영어투혼관학원,입시.검정 및 보습,35.1719579,128.8140595
경상남도,김해시,율하3로 41,학원,다름영어헤리티지관학원,입시.검정 및 보습,35.1719579,128.8140595
경상남도,김해시,내외로77번길 26,학원,다린영어수학학원,입시.검정 및 보습,35.2368752,128.8663475
경상남도,김해시,내외로95번길 7,학원,다비드미술전문학원,예능(대),35.2351878,128.8675618
경상남도,김해시,함박로 102,학원,다빈치논리&창의학원,입시.검정 및 보습,35.2321054,128.8645326
경상남도,김해시,율하1로 91,학원,다상량수학학원,입시.검정 및 보습,35.1741974,128.8142265
경상남도,김해시,삼안로235번길 21,학원,다솔미술학원,예능(대),35.2483177,128.9085009
경상남도,김해시,진영읍 김해대로361번길 16,학원,다솜음악학원,예능(대),35.3082271,128.7298955
경상남도,김해시,능동로155번길 10-21,학원,다수인수학영재전문학원,입시.검정 및 보습,35.2037638,128.8083954
경상남도,김해시,진영읍 김해대로361번길 16,학원,다시봄이룸수학학원,입시.검정 및 보습,35.3082271,128.7298955
경상남도,김해시,해반천로130번길 19,학원,다시봄해냄수학학원,입시.검정 및 보습,35.2600819,128.8694784
경상남도,김해시,능동로 153,학원,다온수학전문학원,입시.검정 및 보습,35.202457,128.8079688
경상남도,김해시,율하1로 130,학원,다온음악학원,예능(대),35.1713928,128.8168919
경상남도,김해시,함박로101번길 23,교습소,다온피아노교습소,예능(대),35.234243,128.865325
경상남도,김해시,진영읍 장등로 15,학원,다함에듀학원,입시.검정 및 보습,35.3077289,128.734839
경상남도,김해시,장유로334번길 9,학원,단단영어학원,국제화,35.1957959,128.8161633
경상남도,김해시,해반천로278번길 12-27,교습소,달리창의조형미술교습소,예능(대),35.2736078,128.8671053
경상남도,김해시,함박로 120,교습소,달샘Art미술교습소,예능(대),35.2317302,128.8670596
경상남도,김해시,대청로 125,학원,대교눈높이러닝센터대청학원,입시.검정 및 보습,35.1860252,128.7977658
경상남도,김해시,함박로 102,학원,대교하이캠퍼스김해오렌지학원,입시.검정 및 보습,35.2321054,128.8645326
경상남도,김해시,능동로 153,학원,대교하이캠퍼스장유코아학원,입시.검정 및 보습,35.202457,128.8079688
경상남도,김해시,반룡로 87-14,학원,대덕수학과학영재교육학원,입시.검정 및 보습,35.1900205,128.8069642
경상남도,김해시,함박로101번길 23,학원,대동컴퓨터학원,기타(대),35.234243,128.865325
경상남도,김해시,율하3로 75,학원,대림국어논술학원,입시.검정 및 보습,35.1742952,128.8159628
경상남도,김해시,삼안로111번길 19,학원,대신학원,입시.검정 및 보습,35.2377379,128.9149182
경상남도,김해시,내외중앙로 123,학원,대우그린음악학원,예능(대),35.2410034,128.8680709
경상남도,김해시,김해대로2715번길 33,학원,대원엘리트학원,입시.검정 및 보습,35.2307165,128.9227484
경상남도,김해시,번화2로 4,학원,대청푸르넷학원,입시.검정 및 보습,35.1896988,128.806611
경상남도,김해시,번화2로 10,학원,대청피아노숲음악학원,예능(대),35.190032,128.8064575
경상남도,김해시,율하1로 102,학원,대치 깊은생각 수학학원,입시.검정 및 보습,35.1733055,128.8147922
경상남도,김해시,계동로23번길 5,학원,대치동영어학원,입시.검정 및 보습,35.1780521,128.7952655
경상남도,김해시,주촌면 선지로 59,교습소,대치커넬(Kernel)영어교습소,입시.검정 및 보습,35.2312713,128.8454594
경상남도,김해시,진영읍 진영로 273,학원,대한글로벌학원,직업기술,35.3024914,128.7429161
경상남도,김해시,활천로202번길 4,학원,더(The)오름영수학원,입시.검정 및 보습,35.2420078,128.9010233
경상남도,김해시,진영읍 장등로 15,학원,더논리수학학원,입시.검정 및 보습,35.3077289,128.734839
경상남도,김해시,대청로210번길 24,학원,더라인무용학원,예능(대),35.1938636,128.7974045
경상남도,김해시,인제로65번길 38,학원,더리얼(The Real)e·해법수학학원,입시.검정 및 보습,35.2344002,128.9007504
경상남도,김해시,계동로 15,학원,더맵영수학원,입시.검정 및 보습,35.1777524,128.7956991
경상남도,김해시,내외로77번길 22,학원,더맵영어학원,입시.검정 및 보습,35.2366735,128.8662915
경상남도,김해시,율하로 476,학원,더메이저영수학원,입시.검정 및 보습,35.1670454,128.8266959
경상남도,김해시,계동로 15,학원,더뮤즈음악학원,예능(대),35.1777524,128.7956991
경상남도,김해시,관동로 145,교습소,더블러썸영어교습소,입시.검정 및 보습,35.1787616,128.8189802
경상남도,김해시,진영읍 장등로 15,학원,더시스템영어학원,입시.검정 및 보습,35.3077289,128.734839
경상남도,김해시,계동로23번길 3-19,학원,더쌤수학학원,입시.검정 및 보습,35.1775554,128.7957101
경상남도,김해시,인제로51번길 45,교습소,더쎈수학교습소,입시.검정 및 보습,35.2327385,128.8997805
경상남도,김해시,진영읍 장등로 10,학원,더쎈초중고전문학원,입시.검정 및 보습,35.3071788,128.7352449
경상남도,김해시,능동로 34,교습소,더쎈퍼스트수학교습소,입시.검정 및 보습,35.1964406,128.7971939
경상남도,김해시,평전로 48,학원,더오름수학영어학원,입시.검정 및 보습,35.235749,128.8532903
경상남도,김해시,관동로27번길 99,학원,더원(The one)학원,입시.검정 및 보습,35.1783202,128.8161437
경상남도,김해시,장유로 232,학원,더위즈영수학원,입시.검정 및 보습,35.2035086,128.8093468
경상남도,김해시,삼계중앙로 33,학원,더이룸영어학원,입시.검정 및 보습,35.2607713,128.8686423
경상남도,김해시,분성로 174,학원,더조은컴퓨터아트학원,종합(대),35.2296629,128.8659225
경상남도,김해시,경원로55번길 6,학원,더큰샘학원,입시.검정 및 보습,35.237661,128.8664924
경상남도,김해시,덕정로 110,학원,더클랑음악학원,예능(대),35.179477,128.7972348
경상남도,김해시,내외로95번길 21,학원,더클래스학원,입시.검정 및 보습,35.2364686,128.8678043
경상남도,김해시,월산로 111-43,학원,더클래식음악학원,예능(대),35.2036481,128.800726
경상남도,김해시,가락로 344,학원,더피아노스토리음악학원,예능(대),35.2554656,128.870895
경상남도,김해시,분성로 153,교습소,더피아노음악교습소,예능(대),35.2302244,128.8637572
경상남도,김해시,율하6로 67,학원,더하이스트영수학원,입시.검정 및 보습,35.1714962,128.8227594
경상남도,김해시,반룡로 63,학원,더한수학학원,입시.검정 및 보습,35.1888846,128.8044534
경상남도,김해시,율하5로 17,교습소,더한피아노음악교습소,예능(대),35.1649997,128.8260976
경상남도,김해시,율하1로 106,학원,더혜윰수학전문학원,입시.검정 및 보습,35.1731297,128.815046
경상남도,김해시,함박로119번길 18,교습소,덕산푸르넷공부방수학교습소,입시.검정 및 보습,35.2336301,128.867717
경상남도,김해시,능동로155번길 10-21,학원,덕수수학학원,입시.검정 및 보습,35.2037638,128.8083954
경상남도,김해시,장유로 228,학원,데카미술학원,예능(대),35.2038337,128.8090141
경상남도,김해시,김해대로2511번길 49,학원,도노아트미술학원,예능(대),35.2327926,128.9007883
경상남도,김해시,율하1로 103,학원,도달영어학원,입시.검정 및 보습,35.1735662,128.8152886
경상남도,김해시,경원로55번길 6,학원,도담독서실,독서실,35.237661,128.8664924
경상남도,김해시,번화2로 4,교습소,도도피아노교습소,예능(대),35.1896988,128.806611
경상남도,김해시,율하3로91번길 6-19,학원,도레미음악학원,예능(대),35.1758593,128.8160382
경상남도,김해시,능동로 153,학원,독&문영어국어학원 ,입시.검정 및 보습,35.202457,128.8079688
경상남도,김해시,번화1로84번길 28,학원,독립선언독서실,독서실,35.1954828,128.8023546
경상남도,김해시,주촌면 선천남로 62,학원,독사과DMS학원,입시.검정 및 보습,35.2307715,128.8412333
경상남도,김해시,진영읍 김해대로321번길 3-23,학원,독수리영어와문해력학원,입시.검정 및 보습,35.3082492,128.7247348
경상남도,김해시,진영읍 장등로 8,학원,독토쓰논술원격학원,입시.검정 및 보습,35.3069631,128.7352174
경상남도,김해시,활천로36번길 75,학원,동김해맨투맨학원,입시.검정 및 보습,35.2346608,128.9000673
경상남도,김해시,인제로51번길 52,학원,동김해윌그로우어학원,종합(대),35.2329283,128.899203
경상남도,김해시,가락로 219,학원,동심미술보습학원,종합(대),35.2450772,128.8753264
경상남도,김해시,장유로 188,학원,동양캐드/전산회계/컴퓨터학원,종합(대),35.2064724,128.8062058
경상남도,김해시,가야로 60,교습소,동원듀크백점수학교습소,입시.검정 및 보습,35.2692707,128.8662535
경상남도,김해시,활천로178번길 1,학원,동원컴퓨터학원,종합(대),35.2409066,128.9005875
경상남도,김해시,삼계중앙로 54,학원,동이&무용학원,예능(대),35.2604289,128.8709046
경상남도,김해시,율하2로58번길 16,학원,동화스터디토킹도서관학원,입시.검정 및 보습,35.17166,128.807353
경상남도,김해시,주촌면 선지로58번길 2,학원,두두미술학원,예능(대),35.2306036,128.844262
경상남도,김해시,율하1로 154,교습소,두드림수학교습소,입시.검정 및 보습,35.1718928,128.8203522
경상남도,김해시,우암로 41,학원,둘리음악학원,예능(대),35.2344106,128.8604592
경상남도,김해시,구지로 134,학원,드래곤볼실용음악학원,예능(대),35.238608,128.8780259
경상남도,김해시,율하6로 56,학원,드림영어학원,국제화,35.1718753,128.8241202
경상남도,김해시,진영읍 장등로19번길 51,교습소,드림하이(DreamHigh)영어교습소,입시.검정 및 보습,35.308468,128.7293658
경상남도,김해시,율하로 474,학원,디스커버리즈어학원,국제화,35.1667811,128.8264746
경상남도,김해시,삼계중앙로 38,학원,디엔에이(DNA)학원,입시.검정 및 보습,35.260293,128.869257
경상남도,김해시,삼계중앙로 50,학원,디자인바로미술학원,예능(대),35.2604022,128.8705296
경상남도,김해시,능동로167번길 1,학원,디자인스타미술학원,예능(대),35.2031928,128.8089716
경상남도,김해시,해반천로130번길 21,학원,딤(DEEM)영어전문학원,입시.검정 및 보습,35.2601274,128.8697756
경상남도,김해시,진영읍 진산대로 61,교습소,딱풀리는수학교습소,입시.검정 및 보습,35.3110815,128.7247183
경상남도,김해시,율하2로153번길 14-19,교습소,라니쌤영어교습소,입시.검정 및 보습,35.1694778,128.8188412
경상남도,김해시,가야로 17,학원,라라랜드학원,국제화,35.2703284,128.8624458
경상남도,김해시,분성로 153,학원,라라어학원,국제화,35.2302244,128.8637572
경상남도,김해시,율하5로 117,교습소,라라피아노음악교습소,예능(대),35.1685013,128.8293012
경상남도,김해시,삼계중앙로5번길 34-3,학원,라라피아노음악학원,예능(대),35.2635218,128.8653229
경상남도,김해시,경원로55번길 26,학원,라루체댄스스포츠학원,기예(대),35.2397304,128.8666679
경상남도,김해시,구산로5번길 89,학원,라뮤즈음악학원,예능(대),35.2561552,128.868072
경상남도,김해시,김해대로2511번길 49,교습소,라미피아노교습소,예능(대),35.2327926,128.9007883
경상남도,김해시,율하숲길 24,학원,라보나음악학원,예능(대),35.1708494,128.8240312
경상남도,김해시,계동로 15,학원,라부아지에과학실험학원,입시.검정 및 보습,35.1777524,128.7956991
경상남도,김해시,장유로334번길 75,학원,라엘음악학원,예능(대),35.192242,128.8104395
경상남도,김해시,해반천로130번길 21,학원,라온국어학원,입시.검정 및 보습,35.2601274,128.8697756
경상남도,김해시,분성로 16,학원,라온영어수학학원,입시.검정 및 보습,35.2329312,128.8490309
경상남도,김해시,분성로 16,학원,라온영어학원,입시.검정 및 보습,35.2329312,128.8490309
경상남도,김해시,해반천로144번길 40,학원,라온제나색소폰학원,기예(대),35.2612282,128.8716167
경상남도,김해시,진영읍 진산대로 61,학원,라움아트미술학원,예능(대),35.3110815,128.7247183
경상남도,김해시,능동로155번길 2,학원,라움음악학원,예능(대),35.2026707,128.8082519
경상남도,김해시,해반천로144번길 35-42,학원,라일라영어수학학원,입시.검정 및 보습,35.2632542,128.8711406
경상남도,김해시,율하6로 17-1,교습소,라임잉글리시영어교습소,입시.검정 및 보습,35.1702073,128.8273237
경상남도,김해시,율하로 482,학원,랭핏영어율하점학원,국제화,35.167459,128.8272856
경상남도,김해시,해반천로130번길 11,학원,랭핏영어학원,국제화,35.2599953,128.8683862
경상남도,김해시,월산로 111-61,학원,레베랑스발레학원,예능(대),35.2033904,128.8010116
경상남도,김해시,율하5로 17,교습소,레벨업수학교습소,입시.검정 및 보습,35.1649997,128.8260976
경상남도,김해시,번화1로84번길 12,학원,레브(Reve)어학원,국제화,35.1949752,128.8007813
경상남도,김해시,주촌면 천곡로 14,학원,레인어학원,입시.검정 및 보습,35.2339598,128.8382042
경상남도,김해시,율하3로 48,학원,렘브란트의 풍차 미술학원,예능(대),35.1720919,128.8148926
경상남도,김해시,율하3로7번길 23,학원,로고스(Logos)학원,입시.검정 및 보습,35.1706678,128.811041
경상남도,김해시,율하6로 56,교습소,로고스수학교습소,입시.검정 및 보습,35.1718753,128.8241202
경상남도,김해시,삼계중앙로 29,학원,로고스수학학원,입시.검정 및 보습,35.2607341,128.8681259
경상남도,김해시,함박로119번길 7,학원,로뎀음악미술학원,종합(대),35.2326396,128.8670596
경상남도,김해시,주촌면 천곡로 5,학원,로드수학학원,입시.검정 및 보습,35.2336557,128.8390972
경상남도,김해시,가락로332번길 9,교습소,로라잉글리쉬영어교습소,입시.검정 및 보습,35.2547367,128.8722092
경상남도,김해시,율하1로 91,학원,로보티즈키즈랩김해율하학원,정보,35.1741974,128.8142265
경상남도,김해시,주촌면 선지로 60,학원,로이스2관학원,입시.검정 및 보습,35.2303304,128.8445791
경상남도,김해시,내외로77번길 26,학원,로이스어학원,국제화,35.2368752,128.8663475
경상남도,김해시,내외중앙로 73,학원,로이스영어수학학원,입시.검정 및 보습,35.2366041,128.8666918
경상남도,김해시,주촌면 선지로58번길 2,학원,로이스학원,입시.검정 및 보습,35.2306036,128.844262
경상남도,김해시,내외로95번길 7,학원,로잔느발레무용학원,예능(대),35.2351878,128.8675618
경상남도,김해시,계동로23번길 9,학원,루나발레학원,예능(대),35.1781603,128.7948785
경상남도,김해시,율하5로 7,교습소,루미북클럽독서논술교습소,입시.검정 및 보습,35.165545,128.8254668
경상남도,김해시,율하3로 38,학원,루체테어학원,국제화,35.1712567,128.8143922
경상남도,김해시,율하3로 101,교습소,루체피아노음악교습소,예능(대),35.1767126,128.8160411
경상남도,김해시,진영읍 김해대로361번길 16,학원,루틴학원,입시.검정 및 보습,35.3082271,128.7298955
경상남도,김해시,가야로 165,학원,루팅학원,입시.검정 및 보습,35.2628967,128.8720238
경상남도,김해시,계동로102번길 27,학원,류현아음악학원,예능(대),35.1862494,128.7968449
경상남도,김해시,율하4로 46,학원,리나발레(LEENABALLET)학원,예능(대),35.1705488,128.8224527
경상남도,김해시,주촌면 천곡로 5,학원,리나팔레트미술학원,예능(대),35.2336557,128.8390972
경상남도,김해시,장유로 180,교습소,리드앤톡영어교습소,입시.검정 및 보습,35.2070828,128.8055333
경상남도,김해시,해반천로144번길 35-42,학원,리드앤톡영어원서학원,입시.검정 및 보습,35.2632542,128.8711406
경상남도,김해시,율하3로 41,학원,리드인독서&스터디(STUDY)학원,기타(대),35.1719579,128.8140595
경상남도,김해시,능동로 31,교습소,리드인독서논술교습소,입시.검정 및 보습,35.1968235,128.7968195
경상남도,김해시,진영읍 진산대로26번길 18,학원,리드인독서논술학원,기타(대),35.3084509,128.7264923
경상남도,김해시,능동로167번길 1,학원,리드인독서중심논술학원,입시.검정 및 보습,35.2031928,128.8089716
경상남도,김해시,장유로334번길 9,교습소,리드인신문점독서논술교습소,기타(대),35.1957959,128.8161633
경상남도,김해시,주촌면 천곡로7번길 15,학원,리라음악전문학원,예능(대),35.232441,128.8394917
경상남도,김해시,진영읍 장등로 94,학원,리버티음악학원,예능(대),35.3139528,128.7319432
경상남도,김해시,내외로 55,교습소,리베피아노교습소,예능(대),35.2363044,128.8635953
경상남도,김해시,번화2로 4,교습소,리본로제타영어교습소,입시.검정 및 보습,35.1896988,128.806611
경상남도,김해시,월산로 111-73,학원,리슨피아노음악학원,예능(대),35.2030356,128.8013863
경상남도,김해시,번화2로 6,학원,리안공감재즈학원,예능(대),35.189866,128.8065285
경상남도,김해시,대청로210번길 34,학원,리안영어학원,입시.검정 및 보습,35.1941569,128.7982931
경상남도,김해시,내외중앙로 69,학원,리얼스피킹어학원,국제화,35.2361318,128.8666285
경상남도,김해시,평전로 213,교습소,리틀빅영어교습소,입시.검정 및 보습,35.2466083,128.8653895
경상남도,김해시,장유로 232,학원,린영어학원,입시.검정 및 보습,35.2035086,128.8093468
경상남도,김해시,율하2로 127,학원,린피아노숲학원,예능(대),35.169285,128.8149522
