Bank_Type,Bank_Name,Bank_Address,County,City,Town,Address,Latitude,Longitude
BNK경남은행,LH,경상남도 진주시 충무공동   충의로 19  LH진주사옥,경상남도,진주시,충무공동,충의로 19 LH진주사옥,35.1749,128.150337
BNK경남은행,가음정금융센터,경상남도 창원시 성산구   대정로 36,경상남도,창원시,성산구,대정로 36,35.2075342,128.6989217
BNK경남은행,거제고현,경상남도 거제시 고현동   거제중앙로 1895,경상남도,거제시,고현동,거제중앙로 1895,34.88219,128.618473
BNK경남은행,거제금융센터,경상남도 거제시 고현동   서문로 3길 26,경상남도,거제시,고현동,서문로 3길 26,34.88219,128.618473
BNK경남은행,거창,경상남도 거창군 거창읍   거열로 116,경상남도,거창군,거창읍,거열로 116,35.6886058,127.9065094
BNK경남은행,경남대,경상남도 창원시 마산합포구   경남대학로 7,경상남도,창원시,마산합포구,경남대학로 7,35.1801979,128.5532458
BNK경남은행,경남도청,경상남도 창원시 의창구   중앙대로 300,경상남도,창원시,의창구,중앙대로 300,35.2377974,128.6919403
BNK경남은행,경남테크노파크,경상남도 창원시 의창구   창원대로 18번길 22 경남테크노파크 본부동 1층,경상남도,창원시,의창구,창원대로 18번길 22 경남테크노파크 본부동 1층,35.2523477,128.6047700
BNK경남은행,고성,경상남도 고성군 고성읍   동외로 149,경상남도,고성군,고성읍,동외로 149,34.9746171,128.3256668
BNK경남은행,김해금융센터,경상남도 김해시 부원동   김해대로 2341,경상남도,김해시,부원동,김해대로 2341,35.228715,128.886565
BNK경남은행,김해삼계,경상남도 김해시 삼계동   가야로 30번길 1,경상남도,김해시,삼계동,가야로 30번길 1,35.2732,128.865163
BNK경남은행,김해시청,경상남도 김해시 부원동   김해대로 2401,경상남도,김해시,부원동,김해대로 2401,35.228715,128.886565
BNK경남은행,남마산,경상남도 창원시 마산합포구   해안대로 7,경상남도,창원시,마산합포구,해안대로 7,35.1807905,128.5597378
BNK경남은행,남진주,경상남도 진주시 칠암동   진주대로 884,경상남도,진주시,칠암동,진주대로 884,35.18291,128.093387
BNK경남은행,남해,경상남도 남해군 남해읍   화전로 116,경상남도,남해군,남해읍,화전로 116,34.8416626,127.8940549
BNK경남은행,내서,경상남도 창원시 마산회원구   삼계로 5,경상남도,창원시,마산회원구,삼계로 5,35.2317627,128.5043274
BNK경남은행,내외동,경상남도 김해시 내동   내외중앙로 75,경상남도,김해시,내동,내외중앙로 75,35.2424,128.8622
BNK경남은행,대방동,경상남도 창원시 성산구   가양로 124번길 7,경상남도,창원시,성산구,가양로 124번길 7,35.2085935,128.7071952
BNK경남은행,대청,경상남도 김해시 대청동   번화1로 70,경상남도,김해시,대청동,번화1로 70,35.1863,128.7761
BNK경남은행,마산대학,경상남도 창원시 마산회원구   내서읍 함마대로 2640,경상남도,창원시,마산회원구,내서읍 함마대로 2640,35.2595221,128.5040311
BNK경남은행,마산법원,경상남도 창원시 마산합포구   완월동 7길 16 마산지원 1층 민원실,경상남도,창원시,마산합포구,완월동 7길 16 마산지원 1층 민원실,35.1979345,128.5663212
BNK경남은행,마산자유무역,경상남도 창원시 마산회원구   자유무역 1길 24,경상남도,창원시,마산회원구,자유무역 1길 24,35.2120025,128.5887232
BNK경남은행,마산합포구청,경상남도 창원시 마산합포구   3·15대로 210 합포구청 1층,경상남도,창원시,마산합포구,3·15대로 210 합포구청 1층,35.1968740,128.5678630
BNK경남은행,마산회원구청,경상남도 창원시 마산회원구   삼호로 63 회원구청 민원실 내,경상남도,창원시,마산회원구,삼호로 63 회원구청 민원실 내,35.2209320,128.5797060
BNK경남은행,메트로시티,경상남도 창원시 마산회원구   삼호로 80,경상남도,창원시,마산회원구,삼호로 80,35.2254724,128.5857339
BNK경남은행,명곡금융센터,경상남도 창원시 의창구   원이대로 265,경상남도,창원시,의창구,원이대로 265,35.2435357,128.6493399
BNK경남은행,물금,경상남도 양산시 물금읍   서들로 148,경상남도,양산시,물금읍,서들로 148,35.3118186,129.0066871
BNK경남은행,밀양,경상남도 밀양시 삼문동   밀양대로 1757,경상남도,밀양시,삼문동,밀양대로 1757,35.481729,128.748685
BNK경남은행,반송동,경상남도 창원시 성산구   원이대로 473번길 26,경상남도,창원시,성산구,원이대로 473번길 26,35.2357778,128.6708761
BNK경남은행,봉곡동,경상남도 창원시 의창구   창이대로 309번길 9,경상남도,창원시,의창구,창이대로 309번길 9,35.2469314,128.6707973
BNK경남은행,봉암동,경상남도 창원시 마산회원구   양덕로 7-1,경상남도,창원시,마산회원구,양덕로 7-1,35.2217571,128.5928560
BNK경남은행,북면,"경상남도 창원시 의창구 북면   동전로 63 현대힐프라자 104호, 203호",경상남도,창원시,의창구,"북면 동전로 63 현대힐프라자 104호, 203호",35.3018790,128.5955643
BNK경남은행,사천,경상남도 사천시 사천읍   역사길 11-22,경상남도,사천시,사천읍,역사길 11-22,35.0805144,128.0849021
BNK경남은행,산막공단,경상남도 양산시 산막동   산막공단북 9길 59,경상남도,양산시,산막동,산막공단북 9길 59,35.3733,129.0561
BNK경남은행,산청,경상남도 산청군 산청읍   산엔청로 12,경상남도,산청군,산청읍,산엔청로 12,35.4147344,127.8748952
BNK경남은행,산호동,경상남도 창원시 마산합포구   합포로 215,경상남도,창원시,마산합포구,합포로 215,35.2164141,128.5869933
BNK경남은행,삼성창원병원,경상남도 창원시 마산회원구   팔용로 158 삼성창원병원 신축 본관 1층,경상남도,창원시,마산회원구,팔용로 158 삼성창원병원 신축 본관 1층,35.2424957,128.5923771
BNK경남은행,삼천포,경상남도 사천시 동금동   중앙로 85,경상남도,사천시,동금동,중앙로 85,34.931043,128.081025
BNK경남은행,상남동,경상남도 창원시 성산구   상남로  60,경상남도,창원시,성산구,상남로 60,35.2193339,128.6795929
BNK경남은행,서진주,경상남도 진주시 봉곡동   진주성로 62,경상남도,진주시,봉곡동,진주성로 62,35.194818,128.075063
BNK경남은행,서창,경상남도 양산시 삼호동   삼호 1길 55,경상남도,양산시,삼호동,삼호 1길 55,35.407,129.1837
BNK경남은행,석동,경상남도 창원시 진해구   진해대로 752,경상남도,창원시,진해구,진해대로 752,35.1588178,128.6974237
BNK경남은행,성산구청,경상남도 창원시 성산구   창원대로 1086 성산구청 민원실,경상남도,창원시,성산구,창원대로 1086 성산구청 민원실,35.1983844,128.7029401
BNK경남은행,소답동,경상남도 창원시 의창구   의안로 17번길 2,경상남도,창원시,의창구,의안로 17번길 2,35.2632944,128.6237641
BNK경남은행,양덕동금융센터,경상남도 창원시 마산회원구   양덕로 135,경상남도,창원시,마산회원구,양덕로 135,35.2305749,128.5840081
BNK경남은행,양산금융센터,경상남도 양산시 중부동   삼일로 102,경상남도,양산시,중부동,삼일로 102,35.339707,129.0306
BNK경남은행,양산기업금융,경상남도 양산시 북정동   양산대로 998,경상남도,양산시,북정동,양산대로 998,35.3621,129.0494
BNK경남은행,양산시청,경상남도 양산시 북부동   북안남 2길 36 양산시 제 2청사,경상남도,양산시,북부동,북안남 2길 36 양산시 제 2청사,35.3466,129.041
BNK경남은행,어방동,경상남도 김해시 어방동   분성로 524,경상남도,김해시,어방동,분성로 524,35.2378,128.9033
BNK경남은행,영업부,경상남도 창원시 마산회원구   3·15대로 642,경상남도,창원시,마산회원구,3·15대로 642,35.2304162,128.5769673
BNK경남은행,옥포,경상남도 거제시 옥포동   옥포대첩로 39,경상남도,거제시,옥포동,옥포대첩로 39,34.890985,128.692684
BNK경남은행,외동기업금융,경상북도 경주시 외동읍   우박길 57,경상북도,경주시,외동읍,우박길 57,35.6783452,129.3201280
BNK경남은행,용원금융센터,경상남도 창원시 진해구   용원서로 44,경상남도,창원시,진해구,용원서로 44,35.1014875,128.8135755
BNK경남은행,용지로,경상남도 창원시 의창구   용지로 226,경상남도,창원시,의창구,용지로 226,35.255617,128.634909
BNK경남은행,월영,"경상남도 창원시 마산합포구   가포순환로 33, 1동 상가 203호, 204호",경상남도,창원시,마산합포구,"가포순환로 33, 1동 상가 203호, 204호",35.1744188,128.5650295
BNK경남은행,유니시티,경상남도 창원시 의창구   중동중앙로 47,경상남도,창원시,의창구,중동중앙로 47,35.2566260,128.6249983
BNK경남은행,율하,경상남도 김해시 율하동   율하1로 106,경상남도,김해시,율하동,율하1로 106,35.1676,128.8075
BNK경남은행,의령,경상남도 의령군 의령읍   의병로 24길 4,경상남도,의령군,의령읍,의병로 24길 4,35.3197710,128.2641052
BNK경남은행,의창구청,경상남도 창원시 의창구   원이대로 56번길 19-15 의창구청 內 1층,경상남도,창원시,의창구,원이대로 56번길 19-15 의창구청 內 1층,35.2550764,128.6344088
BNK경남은행,장유,경상남도 김해시 부곡동   능동로 159,경상남도,김해시,부곡동,능동로 159,35.2141,128.7956
BNK경남은행,정촌공단,경상남도 진주시 정촌면   화개천로 126,경상남도,진주시,정촌면,화개천로 126,35.1281330,128.1039151
BNK경남은행,주촌공단금융센터,경상남도 김해시 주촌면   골든루트로 77,경상남도,김해시,주촌면,골든루트로 77,35.2130592,128.8297390
BNK경남은행,중리,경상남도 창원시 마산회원구   호원로 317,경상남도,창원시,마산회원구,호원로 317,35.2617852,128.5231495
BNK경남은행,중앙동금융센터,경상남도 창원시 마산합포구   3·15대로 188,경상남도,창원시,마산합포구,3·15대로 188,35.1948360,128.5670323
BNK경남은행,지내동,경상남도 김해시 지내동   김해대로 2669,경상남도,김해시,지내동,김해대로 2669,35.231468,128.923438
BNK경남은행,진동,경상남도 창원시 마산합포구   삼진의거대로 623,경상남도,창원시,마산합포구,삼진의거대로 623,35.1153151,128.4859660
BNK경남은행,진례기업금융,경상남도 김해시 진례면   서부로 913,경상남도,김해시,진례면,서부로 913,35.2277923,128.7696096
BNK경남은행,진영,경상남도 김해시 진영읍   본산로 15-17,경상남도,김해시,진영읍,본산로 15-17,35.3066815,128.7366013
BNK경남은행,진주금융센터,경상남도 진주시 상대동   동진로 154,경상남도,진주시,상대동,동진로 154,35.180097,128.111759
BNK경남은행,진주시청,경상남도 진주시 상대동   동진로 155,경상남도,진주시,상대동,동진로 155,35.180097,128.111759
BNK경남은행,진주영업부,경상남도 진주시 충무공동   충의로 26,경상남도,진주시,충무공동,충의로 26,35.1749,128.150337
BNK경남은행,진주중앙,경상남도 진주시 동성동   진주대로 1042,경상남도,진주시,동성동,진주대로 1042,35.191551,128.0852
BNK경남은행,진해,경상남도 창원시 진해구   충장로 124,경상남도,창원시,진해구,충장로 124,35.1518163,128.6655226
BNK경남은행,진해구청,경상남도 창원시 진해구   진해대로 1101 진해구청 1층,경상남도,창원시,진해구,진해대로 1101 진해구청 1층,35.1326609,128.7106409
BNK경남은행,진해기업금융,경상남도 창원시 진해구   진해대로 1114번길 15,경상남도,창원시,진해구,진해대로 1114번길 15,35.1290786,128.7093667
BNK경남은행,창녕,경상남도 창녕군 창녕읍   군청길 18,경상남도,창녕군,창녕읍,군청길 18,35.5425332,128.4920631
BNK경남은행,창동,경상남도 창원시 마산합포구   동서동2길 33,경상남도,창원시,마산합포구,동서동2길 33,35.2018332,128.5726276
BNK경남은행,창신대학,경상남도 창원시 마산회원구   팔용로 262 창신대학 제2캠퍼스 학생회관 1층,경상남도,창원시,마산회원구,팔용로 262 창신대학 제2캠퍼스 학생회관 1층,35.2442062,128.5996750
BNK경남은행,창원공단,경상남도 창원시 성산구   공단로 230,경상남도,창원시,성산구,공단로 230,35.2145108,128.6485378
BNK경남은행,창원대로,경상남도 창원시 의창구   창원대로 390,경상남도,창원시,의창구,창원대로 390,35.2343515,128.6402468
BNK경남은행,창원대산,경상남도 창원시 의창구   진산대로 355번길 14-16,경상남도,창원시,의창구,진산대로 355번길 14-16,35.3326169,128.7084868
BNK경남은행,창원레포츠파크,경상남도 창원시 성산구   원이대로 470 경륜장내,경상남도,창원시,성산구,원이대로 470 경륜장내,35.2320603,128.6679962
BNK경남은행,창원법원,경상남도 창원시 성산구   창이대로 681,경상남도,창원시,성산구,창이대로 681,35.2241930,128.7008766
BNK경남은행,창원시설공단,경상남도 창원시 성산구   원이대로 450 주경기장내 1층,경상남도,창원시,성산구,원이대로 450 주경기장내 1층,35.2339886,128.6647016
BNK경남은행,창원시청,경상남도 창원시 의창구   중앙대로 151,경상남도,창원시,의창구,중앙대로 151,35.255617,128.634909
BNK경남은행,창원영업부,경상남도 창원시 성산구   중앙대로 23,경상남도,창원시,성산구,중앙대로 23,35.2181131,128.6745755
BNK경남은행,창원중앙,경상남도 창원시 의창구   원이대로 581,경상남도,창원시,의창구,원이대로 581,35.255617,128.634909
BNK경남은행,창원컨벤션센터,경상남도 창원시 성산구   원이대로 362 CECO 내 전시동,경상남도,창원시,성산구,원이대로 362 CECO 내 전시동,35.2382009,128.6571599
BNK경남은행,창원파티마병원,"경상남도 창원시 의창구   이대로 45, 1층",경상남도,창원시,의창구,"이대로 45, 1층",35.255617,128.634909
BNK경남은행,초장동,경상남도 진주시 초전동   초전북로51번길8,경상남도,진주시,초전동,초전북로51번길8,35.206,128.1168
BNK경남은행,칠원,경상남도 함안군 칠원면   삼칠로 148,경상남도,함안군,칠원면,삼칠로 148,35.3094538,128.5189902
BNK경남은행,토월,경상남도 창원시 성산구   동산로 122,경상남도,창원시,성산구,동산로 122,35.2184681,128.6904831
BNK경남은행,통영,경상남도 통영시 무전동   무전대로 33,경상남도,통영시,무전동,무전대로 33,34.858955,128.429039
BNK경남은행,통영지원,"경상남도 통영시 용남면   동달안길 67, 창원지방법원 통영지원내",경상남도,통영시,용남면,"동달안길 67, 창원지방법원 통영지원내",34.8650088,128.4459439
BNK경남은행,팔용동,경상남도 창원시 의창구   평산로 96,경상남도,창원시,의창구,평산로 96,35.2516385,128.6196834
BNK경남은행,평거동,경상남도 진주시 신안동   진양호로 284,경상남도,진주시,신안동,진양호로 284,35.184485,128.068982
BNK경남은행,포항,경상북도 포항시 남구   포스코대로 358,경상북도,포항시,남구,포스코대로 358,36.0166179,129.3619169
BNK경남은행,하동,경상남도 하동군 하동읍   중앙로 15,경상남도,하동군,하동읍,중앙로 15,35.0701547,127.7508472
BNK경남은행,한국항공우주산업,경상남도 사천시 사남면   공단1로 78 한국항공우주산업㈜ 내 복지동 2층,경상남도,사천시,사남면,공단1로 78 한국항공우주산업㈜ 내 복지동 2층,35.0774302,128.0649578
BNK경남은행,한화오션,경상남도 거제시 아주동   거제대로 3370 대우조선해양㈜ 내,경상남도,거제시,아주동,거제대로 3370 대우조선해양㈜ 내,34.862204,128.690564
BNK경남은행,함안,경상남도 함안군 가야읍   말산로 15,경상남도,함안군,가야읍,말산로 15,35.2732905,128.4082520
BNK경남은행,함양,경상남도 함양군 함양읍   고운로 60,경상남도,함양군,함양읍,고운로 60,35.5204329,127.7280443
BNK경남은행,합성동,경상남도 창원시 마산회원구   3·15대로 792,경상남도,창원시,마산회원구,3·15대로 792,35.2421159,128.5850931
BNK경남은행,합천,경상남도 합천군 합천읍   충효로 70,경상남도,합천군,합천읍,충효로 70,35.5665033,128.1612741
BNK경남은행,회원동,경상남도 창원시 마산회원구   북성로 115,경상남도,창원시,마산회원구,북성로 115,35.2175416,128.5703343
BNK부산은행,거제고현,경상남도 거제시 (고현동)   거제중앙로29번길,경상남도,거제시,고현동,거제중앙로29번길,34.88219,128.618473
BNK부산은행,김해금융센터,경상남도 김해시 (부원동)   가락로,경상남도,김해시,부원동,가락로,35.228715,128.886565
BNK부산은행,김해주촌공단,경상남도 김해시 주촌면   골든루트로66번길 5,경상남도,김해시,주촌면,골든루트로66번길 5,35.2124180,128.8306774
BNK부산은행,남양산,경상남도 양산시 (중부동)   양산역로,경상남도,양산시,중부동,양산역로,35.339707,129.0306
BNK부산은행,내외동,경상남도 김해시 (외동)   함박로,경상남도,김해시,외동,함박로,35.2336,128.8595
BNK부산은행,덕계,경상남도 양산시 (덕계동)   덕계로,경상남도,양산시,덕계동,덕계로,35.375129,129.149157
BNK부산은행,동김해,경상남도 김해시 (어방동)   인제로,경상남도,김해시,어방동,인제로,35.2378,128.9033
BNK부산은행,마산,경상남도 창원시 마산회원구   봉양로,경상남도,창원시,마산회원구,봉양로,35.220932,128.579706
BNK부산은행,물금신도시,경상남도 양산시 물금읍   야리로,경상남도,양산시,물금읍,야리로,35.31046,128.98725
BNK부산은행,삼계동,경상남도 김해시 (삼계동)   삼계중앙로,경상남도,김해시,삼계동,삼계중앙로,35.2732,128.865163
BNK부산은행,양산금융센터,경상남도 양산시 (북부동)   중앙로,경상남도,양산시,북부동,중앙로,35.3466,129.041
BNK부산은행,양산석산,경상남도 양산시 동면   금오13길,경상남도,양산시,동면,금오13길,35.323485,129.061886
BNK부산은행,용원,경상남도 창원시 진해구   안골로,경상남도,창원시,진해구,안골로,35.13306,128.710081
BNK부산은행,장유,경상남도 김해시 장유면   계동로,경상남도,김해시,장유면,계동로,35.165946,128.830781
BNK부산은행,진영,경상남도 김해시 진영읍   서부로,경상남도,김해시,진영읍,서부로,35.304435,128.736909
BNK부산은행,창원,경상남도 창원시 성산구   중앙대로,경상남도,창원시,성산구,중앙대로,35.198384,128.70294
IBK기업은행,거제,경상남도 거제시 고현동   거제중앙로31길 19,경상남도,거제시,고현동,거제중앙로31길 19,34.88219,128.618473
IBK기업은행,경산,경상북도 경산시 계양동   남매공원로1길 9,경상북도,경산시,계양동,남매공원로1길 9,35.8248,128.7467
IBK기업은행,경산공단,경상북도 경산시 진량읍   공단6로24길 17,경상북도,경산시,진량읍,공단6로24길 17,35.8699070,128.8268880
IBK기업은행,경산기업스마트,경상북도 경산시 와촌면   지식산업2로8길 21,경상북도,경산시,와촌면,지식산업2로8길 21,35.9401652,128.8297518
IBK기업은행,경주,경상북도 경주시 황오동   화랑로 146,경상북도,경주시,황오동,화랑로 146,35.8414,129.2184
IBK기업은행,광양,전라남도 광양시 중동   오류로 52,전라남도,광양시,중동,오류로 52,34.9364,127.6938
IBK기업은행,구미,경상북도 구미시 공단동   수출대로 124,경상북도,구미시,공단동,수출대로 124,36.0993,128.3798
IBK기업은행,구미3공단,경상북도 구미시 임수동   3공단2로 331,경상북도,구미시,임수동,3공단2로 331,36.1132731,128.4116521
IBK기업은행,구미4공단,경상북도 구미시 산동면   산호대로41길 5,경상북도,구미시,산동면,산호대로41길 5,36.1389413,128.4388683
IBK기업은행,구미첨단타워,경상북도 구미시 공단동   산호대로 253,경상북도,구미시,공단동,산호대로 253,36.0993,128.3798
IBK기업은행,구미형곡,경상북도 구미시 형곡동   신시로 69,경상북도,구미시,형곡동,신시로 69,36.114007,128.334438
IBK기업은행,군산,전라북도 군산시 중앙로1가   중앙로 191,전라북도,군산시,중앙로1가,중앙로 191,35.986934,126.712
IBK기업은행,군산수송,전라북도 군산시 수송동   수송북로 7,전라북도,군산시,수송동,수송북로 7,35.964879,126.717553
IBK기업은행,김천,경상북도 김천시 평화동   김천로 74,경상북도,김천시,평화동,김천로 74,36.125564,128.111623
IBK기업은행,김해,경상남도 김해시 부원동   김해대로 2367,경상남도,김해시,부원동,김해대로 2367,35.228715,128.886565
IBK기업은행,김해기업금융센터,경상남도 김해시 부원동   김해대로 2367,경상남도,김해시,부원동,김해대로 2367,35.228715,128.886565
IBK기업은행,김해산단,경상남도 김해시 풍유동   금관대로 1065,경상남도,김해시,풍유동,금관대로 1065,35.2143,128.8469
IBK기업은행,김해삼계,경상남도 김해시 삼계동   해반천로130번길 39,경상남도,김해시,삼계동,해반천로130번길 39,35.2732,128.865163
IBK기업은행,김해상동,경상남도 김해시 상동면   상동로 879,경상남도,김해시,상동면,상동로 879,35.3181547,128.9624302
IBK기업은행,김해장유,경상남도 김해시 대청동   삼문로 15,경상남도,김해시,대청동,삼문로 15,35.1863,128.7761
IBK기업은행,김해중앙,경상남도 김해시 내동   내외중앙로 55,경상남도,김해시,내동,내외중앙로 55,35.2424,128.8622
IBK기업은행,김해진영,경상남도 김해시 진영읍   김해대로361번길 16,경상남도,김해시,진영읍,김해대로361번길 16,35.3082271,128.7298955
IBK기업은행,나주혁신도시,전라남도 나주시 빛가람동   빛가람로 727,전라남도,나주시,빛가람동,빛가람로 727,35.02188,126.790193
IBK기업은행,남원,전라북도 남원시 쌍교동   남문로 462,전라북도,남원시,쌍교동,남문로 462,35.4045,127.3828
IBK기업은행,대불공단,전라남도 영암군 삼호읍   나불로 206,전라남도,영암군,삼호읍,나불로 206,34.7661358,126.4381182
IBK기업은행,동마산,경상남도 창원시 마산회원구   봉양로 133,경상남도,창원시,마산회원구,봉양로 133,35.2190235,128.6013699
IBK기업은행,마산,경상남도 창원시 마산합포구   해안대로 323,경상남도,창원시,마산합포구,해안대로 323,35.2011308,128.5758822
IBK기업은행,마산내서,경상남도 창원시 마산회원구   광려천동로 12-10,경상남도,창원시,마산회원구,광려천동로 12-10,35.2544216,128.5188906
IBK기업은행,목포,전라남도 목포시 상동   비파로 96,전라남도,목포시,상동,비파로 96,34.813824,126.414172
IBK기업은행,새만금,전라북도 군산시 오식도동   산단남북로 169,전라북도,군산시,오식도동,산단남북로 169,35.958517,126.548051
IBK기업은행,서전주,전라북도 전주시 완산구   홍산로 245,전라북도,전주시,완산구,홍산로 245,35.8155518,127.1054807
IBK기업은행,순천,전라남도 순천시 연향동   충효로 152,전라남도,순천시,연향동,충효로 152,34.9403,127.5221
IBK기업은행,안동,경상북도 안동시 서부동   중앙로 23,경상북도,안동시,서부동,중앙로 23,36.565913,128.728974
IBK기업은행,양산,경상남도 양산시 북부동   중앙로 216,경상남도,양산시,북부동,중앙로 216,35.3466,129.041
IBK기업은행,양산덕계,경상남도 양산시 덕계동   번영로 13,경상남도,양산시,덕계동,번영로 13,35.375129,129.149157
IBK기업은행,양산중부,경상남도 양산시 중부동   양산역1길 2,경상남도,양산시,중부동,양산역1길 2,35.339707,129.0306
IBK기업은행,여수,전라남도 여수시 중앙동   통제영5길 6,전라남도,여수시,중앙동,통제영5길 6,34.738899,127.738142
IBK기업은행,여천,전라남도 여수시 신기동   선소로 80,전라남도,여수시,신기동,선소로 80,34.760558,127.673613
IBK기업은행,영주,경상북도 영주시 영주동   구성로 417,경상북도,영주시,영주동,구성로 417,36.828253,128.623704
IBK기업은행,영천,경상북도 영천시 완산동   완산로 64,경상북도,영천시,완산동,완산로 64,35.964136,128.946883
IBK기업은행,완주산단,전라북도 완주군 삼례읍   삼봉7로 22,전라북도,완주군,삼례읍,삼봉7로 22,35.9212502,127.1246030
IBK기업은행,왜관,경상북도 칠곡군 왜관읍   중앙로 208,경상북도,칠곡군,왜관읍,중앙로 208,35.9934868,128.3993437
IBK기업은행,왜관공단,경상북도 칠곡군 왜관읍   공단로4길 18-12,경상북도,칠곡군,왜관읍,공단로4길 18-12,35.9670445,128.4184845
IBK기업은행,외동공단,경상북도 경주시 외동읍   내외로 10,경상북도,경주시,외동읍,내외로 10,35.7270475,129.3206707
IBK기업은행,웅상공단,경상남도 양산시 삼호동   삼호1길 59,경상남도,양산시,삼호동,삼호1길 59,35.407,129.1837
IBK기업은행,익산,전라북도 익산시 부송동   무왕로 1195,전라북도,익산시,부송동,무왕로 1195,35.9664,126.9967
IBK기업은행,전주,전라북도 전주시 완산구   팔달로 163,전라북도,전주시,완산구,팔달로 163,35.8173400,127.1471138
IBK기업은행,전주서신동,전라북도 전주시 완산구   온고을로 29,전라북도,전주시,완산구,온고을로 29,35.8333707,127.1202735
IBK기업은행,정읍,전라북도 정읍시 연지동   중앙로 72,전라북도,정읍시,연지동,중앙로 72,35.568395,126.845339
IBK기업은행,진주,경상남도 진주시 대안동   진주대로 1052,경상남도,진주시,대안동,진주대로 1052,35.1948,128.0839
IBK기업은행,진주상평,경상남도 진주시 상대동   대신로 310,경상남도,진주시,상대동,대신로 310,35.180097,128.111759
IBK기업은행,창원,경상남도 창원시 성산구   용지로 38,경상남도,창원시,성산구,용지로 38,35.2197708,128.6746000
IBK기업은행,창원WM센터,경상남도 창원시 성산구   용지로 38,경상남도,창원시,성산구,용지로 38,35.2197708,128.6746000
IBK기업은행,창원공단,경상남도 창원시 의창구   창원대로363번길 22-57,경상남도,창원시,의창구,창원대로363번길 22-57,35.2365389,128.6425135
IBK기업은행,창원대로,경상남도 창원시 의창구   차룡로 48번길 44,경상남도,창원시,의창구,차룡로 48번길 44,35.2410836,128.6313497
IBK기업은행,창원상남,경상남도 창원시 성산구   마디미서로 54,경상남도,창원시,성산구,마디미서로 54,35.2208386,128.6808909
IBK기업은행,창원중앙,경상남도 창원시 성산구   중앙대로 42,경상남도,창원시,성산구,중앙대로 42,35.2188940,128.6768019
IBK기업은행,통영,경상남도 통영시 정량동   정동2길 63,경상남도,통영시,정량동,정동2길 63,34.847979,128.437201
IBK기업은행,팔용동,경상남도 창원시 의창구   팔용로 420,경상남도,창원시,의창구,팔용로 420,35.2542048,128.6124423
IBK기업은행,포항,경상북도 포항시 북구   중앙로 265,경상북도,포항시,북구,중앙로 265,36.0367175,129.3648067
IBK기업은행,포항공단,경상북도 포항시 남구   철강로 362,경상북도,포항시,남구,철강로 362,35.9781626,129.3792032
IBK기업은행,포항남,경상북도 포항시 남구   포스코대로 369,경상북도,포항시,남구,포스코대로 369,36.0166104,129.3636322
KB국민은행,거제,경상남도 거제시 고현동,경상남도,거제시,고현동,,34.88219,128.618473
KB국민은행,거창,경상남도 거창군 거창읍,경상남도,거창군,거창읍,,35.687943,127.9039
KB국민은행,경남혁신도시,경상남도 진주시 충무공동,경상남도,진주시,충무공동,,35.1749,128.150337
KB국민은행,경산,경상북도 경산시 중방동,경상북도,경산시,중방동,,35.827058,128.733925
KB국민은행,경산공단,경상북도 경산시 진량읍,경상북도,경산시,진량읍,,35.87399,128.816213
KB국민은행,경주,경상북도 경주시 노동동,경상북도,경주시,노동동,,35.8422,129.2119
KB국민은행,공군교육사령부(점),경상남도 진주시 금산면,경상남도,진주시,금산면,,35.214016,128.147999
KB국민은행,광주전남혁신도시(점),전라남도 나주시 빛가람동,전라남도,나주시,빛가람동,,35.02188,126.790193
KB국민은행,구미,경상북도 구미시 형곡동,경상북도,구미시,형곡동,,36.114007,128.334438
KB국민은행,구미공단,경상북도 구미시 공단동,경상북도,구미시,공단동,,36.0993,128.3798
KB국민은행,군산,전북특별자치도 군산시 평화동,전라북도,군산시,평화동,,35.9839,126.7186
KB국민은행,김제,전북특별자치도 김제시 요촌동,전라북도,김제시,요촌동,,35.805192,126.891464
KB국민은행,김천,경상북도 김천시 평화동,경상북도,김천시,평화동,,36.125564,128.111623
KB국민은행,김해,경상남도 김해시 서상동,경상남도,김해시,서상동,,35.236674,128.880736
KB국민은행,김해삼계(점),경상남도 김해시 삼계동,경상남도,김해시,삼계동,,35.2732,128.865163
KB국민은행,나주,전라남도 나주시 중앙동,전라남도,나주시,중앙동,,35.032558,126.72045
KB국민은행,남악,전라남도 무안군 삼향면,전라남도,무안군,삼향면,,34.823075,126.441576
KB국민은행,남양산,경상남도 양산시 중부동,경상남도,양산시,중부동,,35.339707,129.0306
KB국민은행,남원,전북특별자치도 남원시 하정동,전라북도,남원시,하정동,,35.4078,127.3795
KB국민은행,내서,경상남도 창원시 마산회원구,경상남도,창원시,마산회원구,,35.220932,128.579706
KB국민은행,내외동,경상남도 김해시 내동,경상남도,김해시,내동,,35.2424,128.8622
KB국민은행,동광양,전라남도 광양시 중동,전라남도,광양시,중동,,34.9364,127.6938
KB국민은행,동마산,경상남도 창원시 마산회원구,경상남도,창원시,마산회원구,,35.220932,128.579706
KB국민은행,마산,경상남도 창원시 마산합포구,경상남도,창원시,마산합포구,,35.196874,128.567863
KB국민은행,목포,전라남도 목포시 상동,전라남도,목포시,상동,,34.813824,126.414172
KB국민은행,문경,경상북도 문경시 점촌동,경상북도,문경시,점촌동,,36.598631,128.197773
KB국민은행,밀양,경상남도 밀양시 내이동,경상남도,밀양시,내이동,,35.497101,128.746163
