시도,구분,주소,연간_임대료(원),면적(㎡),지목
경상북도,매도-수탁,경상북도 청송군 주왕산면 신점리 514,"424,650,000","9,360",과수원
경상북도,매도-수탁,경상북도 청송군 주왕산면 신점리 514-1,"22,500,000",247,과수원
경상북도,매도-수탁,경상북도 청송군 주왕산면 지리 31,"124,780,000","3,438",답
경상북도,임대-수탁,경상북도 청송군 주왕산면 지리 232,"500,000","2,678.20",전
경상북도,매도-수탁,경상북도 청송군 진보면 고현리 230,"57,840,000","1,593",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 고현리 232,"71,400,000","1,967",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 고현리 236,"91,680,000","2,526",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 고현리 231,"43,440,000","1,197",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 고현리 233,"84,600,000","2,331",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 신촌리 541-1,"520,000,000","11,466",전
경상북도,매도-수탁,경상북도 청송군 진보면 신촌리 557-1,"540,000,000","11,998",전
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 550,"19,530,000","1,246",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 560,"4,480,000",286,과수원
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 552,"25,080,000","1,600",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 553,"21,620,000","1,379",과수원
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 560,"4,480,000",286,과수원
경상북도,매도-수탁,경상북도 청송군 진보면 후평리 554,"17,420,000","1,111",과수원
경상북도,매도-수탁,경상북도 청송군 청송읍 송생리 163,"21,600,000",717,과수원
경상북도,매도-수탁,경상북도 청송군 청송읍 송생리 160-2,"15,400,000",509,답
경상북도,매도-수탁,경상북도 청송군 청송읍 송생리 141,"61,200,000","2,023",과수원
경상북도,매도-수탁,경상북도 청송군 청송읍 송생리 144-1,"77,400,000","2,559",과수원
경상북도,매도-수탁,경상북도 청송군 파천면 덕천리 616-3,"35,600,000","1,471",답
경상북도,매도-수탁,경상북도 청송군 파천면 덕천리 616-2,"29,840,000","1,236",답
경상북도,매도-수탁,경상북도 청송군 파천면 신흥리 211,"60,000,000","3,660",전
경상북도,매도-수탁,경상북도 청송군 파천면 황목리 14,"40,000,000","1,808.40",전
경상북도,임대-공공임대용,경상북도 청송군 현동면 월매리 408,"394,000","1,473",답
경상북도,임대-공공임대용,경상북도 청송군 현동면 월매리 408-2,"340,000","1,270",답
경상북도,임대-수탁,경상북도 청송군 현동면 창양리 601,"420,000","1,850",답
경상북도,임대-수탁,경상북도 청송군 현동면 창양리 602,"250,000","1,062",답
경상북도,매도-수탁,경상북도 청송군 현서면 구산리 415,"37,000,000","2,033",과수원
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 463-16,"17,300,000",384,답
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 464-3,"3,120,000",20,답
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 463-7,"7,650,000",170,답
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 464-3,"3,120,000",20,답
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 463-7,"7,650,000",170,답
경상북도,매도-수탁,경상북도 청송군 현서면 덕계리 461,"212,800,000","4,729",답
경상북도,임대-공공임대용,경상북도 청송군 현서면 두현리 158,"342,000","2,876",전
경상북도,임대-수탁,경상북도 칠곡군 기산면 각산리 930,"730,000","3,382",답
경상북도,임대-수탁,경상북도 칠곡군 기산면 각산리 932,"250,000","1,164",답
경상북도,임대-수탁,경상북도 칠곡군 약목면 덕산리 329,"5,000,000","10,333",답
경상북도,임대-수탁,경상북도 칠곡군 약목면 동안리 689,"500,000","1,481",답
경상북도,임대-수탁,경상북도 칠곡군 왜관읍 금남리 637-2,"100,000",165,답
경상북도,임대-수탁,경상북도 칠곡군 왜관읍 봉계리 135,"950,000","2,810",답
경상북도,임대-수탁,경상북도 포항시 남구 대송면 대각리 283,"500,000","2,268",답
경상북도,임대-수탁,경상북도 포항시 남구 일월동 190-43,"200,000","1,562",전
경상북도,임대-수탁,경상북도 포항시 남구 장기면 산서리 481-2,"160,000","1,904",전
경상북도,임대-수탁,경상북도 포항시 남구 장기면 산서리 476,"80,000",902,전
경상북도,임대-수탁,경상북도 포항시 남구 장기면 산서리 481-1,"80,000","1,012",전
경상북도,임대-수탁,경상북도 포항시 남구 장기면 산서리 479,"30,000",423,전
경상북도,임대-공공임대용,경상북도 포항시 북구 기북면 오덕리 24,"160,000","1,203",답
경상북도,임대-공공임대용,경상북도 포항시 북구 기북면 오덕리 29,"70,000",575,답
경상북도,임대-공공임대용,경상북도 포항시 북구 기북면 오덕리 30,"10,000",112,답
경상북도,임대-공공임대용,경상북도 포항시 북구 기북면 오덕리 37,"190,000","1,471",답
경상북도,임대-수탁,경상북도 포항시 북구 송라면 조사리 389,"700,000","2,179",답
경상북도,임대-수탁,경상북도 포항시 북구 송라면 조사리 372,"200,000",660,답
경상남도,임대-수탁,경상남도 거제시 거제면 명진리 492,"192,000",955,답
경상남도,임대-수탁,경상남도 거제시 거제면 명진리 770-3,"208,000","1,034",답
경상남도,임대-수탁,경상남도 거제시 능포동 223-1,"100,000",514,전
경상남도,임대-수탁,경상남도 거제시 덕포동 970-1,"104,000",345,답
경상남도,임대-수탁,경상남도 거제시 동부면 가배리 471,"100,000",572,답
경상남도,임대-수탁,경상남도 거제시 동부면 가배리 469,"500,000","2,569",답
경상남도,임대-수탁,경상남도 거제시 동부면 부춘리 735,"2,400,000",867,답
경상남도,임대-수탁,경상남도 거제시 둔덕면 거림리 133-3,"150,000",728,답
경상남도,임대-수탁,경상남도 거제시 둔덕면 거림리 932-2,"100,000",434,답
경상남도,임대-수탁,경상남도 거제시 둔덕면 거림리 917,"100,000",326,답
경상남도,임대-수탁,경상남도 거제시 둔덕면 거림리 133-2,"100,000",505,답
경상남도,임대-수탁,경상남도 거제시 사등면 덕호리 190-2,"1,000,000","1,522",답
경상남도,임대-수탁,경상남도 거제시 사등면 사곡리 253,"200,000","1,851",답
경상남도,임대-수탁,경상남도 거제시 사등면 오량리 1232-1,"1,181,000","3,048",전
경상남도,임대-수탁,경상남도 거제시 사등면 오량리 114-7,"731,000","1,884",전
경상남도,임대-수탁,경상남도 거제시 사등면 오량리 1232,"351,000",906,답
경상남도,임대-수탁,경상남도 거제시 사등면 오량리 1232-2,"737,000","1,901",전
경상남도,임대-수탁,경상남도 거제시 삼거동 4-4,"2,000,000","3,284",답
경상남도,임대-수탁,경상남도 거창군 가조면 대초리 166,"200,000","1,910",답
경상남도,임대-수탁,경상남도 거창군 가조면 대초리 329,"600,000","3,030",답
경상남도,임대-수탁,경상남도 거창군 가조면 도리 519-11,"240,000","1,540",답
경상남도,임대-수탁,경상남도 거창군 가조면 도리 539-2,"10,000",71,답
경상남도,임대-수탁,경상남도 거창군 고제면 봉계리 701,"1,000,000","2,805",전
경상남도,임대-공공임대용,경상남도 거창군 웅양면 동호리 1082,"480,000","1,613",답
경상남도,임대-공공임대용,경상남도 거창군 웅양면 신촌리 356,"360,000","1,042",답
경상남도,임대-공공임대용,경상남도 거창군 웅양면 한기리 441-11,"524,000","1,731",답
경상남도,임대-수탁,경상남도 거창군 주상면 성기리 1325-2,"200,000","2,200",답
경상남도,임대-공공임대용,경상남도 고성군 거류면 감서리 102-5,"290,330","2,962.50",답
경상남도,임대-수탁,경상남도 고성군 거류면 은월리 313,"1,300,000","3,918",전
경상남도,임대-수탁,경상남도 고성군 고성읍 신월리 105-5,"320,000","2,541",답
경상남도,임대-수탁,경상남도 고성군 고성읍 우산리 109-2,"100,000","1,379",답
경상남도,임대-수탁,경상남도 고성군 고성읍 월평리 437-1,"1,000,000","1,736",답
경상남도,임대-수탁,경상남도 고성군 고성읍 월평리 363,"300,000","3,256",답
경상남도,임대-수탁,경상남도 고성군 고성읍 월평리 438,"1,000,000","1,679",답
경상남도,임대-수탁,경상남도 고성군 고성읍 율대리 451-2,"466,000","1,597",답
경상남도,임대-수탁,경상남도 고성군 고성읍 율대리 450-4,"150,000",512,답
경상남도,임대-수탁,경상남도 고성군 고성읍 율대리 450-5,"234,000",803,답
경상남도,임대-수탁,경상남도 고성군 고성읍 이당리 198-1,"2,000,000","3,391",답
경상남도,임대-공공임대용,경상남도 고성군 대가면 송계리 198-2,"172,000","1,325.50",답
경상남도,임대-공공임대용,경상남도 고성군 동해면 봉암리 728-6,"105,450","1,076",답
경상남도,임대-공공임대용,경상남도 고성군 동해면 봉암리 733-10,"191,790","1,957",답
경상남도,임대-수탁,경상남도 고성군 동해면 봉암리 524-3,"115,000",866,전
경상남도,임대-공공임대용,경상남도 고성군 동해면 봉암리 728-7,"110,150","1,124",답
경상남도,임대-수탁,경상남도 고성군 동해면 봉암리 775-1,"120,000",587,전
경상남도,임대-수탁,경상남도 고성군 동해면 봉암리 775,"80,000",378,전
경상남도,임대-수탁,경상남도 고성군 동해면 봉암리 533,"185,000","1,402",전
경상남도,임대-공공임대용,경상남도 고성군 동해면 봉암리 1001-13,"195,900","1,999",답
경상남도,임대-공공임대용,경상남도 고성군 동해면 봉암리 995-6,"209,820","2,141",답
경상남도,임대-공공임대용,경상남도 고성군 동해면 외곡리 260-2,"311,880","3,182.40",답
경상남도,임대-수탁,경상남도 고성군 동해면 장기리 508,"100,000",990,답
경상남도,임대-수탁,경상남도 고성군 삼산면 두포리 357,"500,000","2,592",답
경상남도,임대-수탁,경상남도 고성군 삼산면 두포리 146,"278,000","1,451",전
경상남도,임대-수탁,경상남도 고성군 삼산면 두포리 352-1,"39,000",205,답
경상남도,임대-수탁,경상남도 고성군 삼산면 두포리 355,"70,000",364,답
경상남도,임대-수탁,경상남도 고성군 삼산면 두포리 354,"13,000",69,답
경상남도,임대-수탁,경상남도 고성군 삼산면 삼봉리 207-2,"1,000,000","1,549",답
경상남도,임대-수탁,경상남도 고성군 삼산면 장치리 739-8,"93,000","1,012",답
경상남도,임대-수탁,경상남도 고성군 삼산면 장치리 739-7,"107,000","1,161",답
경상남도,임대-수탁,경상남도 고성군 삼산면 판곡리 431-13,"2,000,000","2,370",답
경상남도,임대-수탁,경상남도 고성군 삼산면 판곡리 431-18,"2,000,000","2,113",답
경상남도,임대-공공임대용,경상남도 고성군 상리면 망림리 606-2,"220,000","1,694",답
경상남도,임대-수탁,경상남도 고성군 상리면 망림리 269,"200,000","1,689",답
경상남도,임대-공공임대용,경상남도 고성군 상리면 부포리 92-1,"227,000","1,747",답
경상남도,임대-수탁,경상남도 고성군 상리면 자은리 555,"1,000,000","1,391.20",답
경상남도,임대-수탁,경상남도 고성군 상리면 자은리 532,"1,500,000","2,398.90",답
경상남도,임대-수탁,경상남도 고성군 하이면 덕명리 603,"100,000","1,567",전
경상남도,임대-수탁,경상남도 고성군 하이면 월흥리 965-1,"300,000","1,719",답
경상남도,임대-수탁,경상남도 고성군 하이면 월흥리 965-2,"350,000","1,990",답
경상남도,임대-수탁,경상남도 고성군 하이면 월흥리 990-1,"200,000","2,266",답
경상남도,임대-수탁,경상남도 고성군 하일면 송천리 591,"436,000","2,846",답
경상남도,임대-수탁,경상남도 고성군 하일면 송천리 581-1,"64,000",415,답
경상남도,임대-수탁,경상남도 고성군 하일면 춘암리 702,"500,000","2,311",전
경상남도,임대-수탁,경상남도 고성군 하일면 춘암리 703-1,"300,000",949,전
경상남도,임대-수탁,경상남도 고성군 하일면 춘암리 701,"200,000","1,279",전
경상남도,임대-수탁,경상남도 고성군 하일면 학림리 104,"85,000",883,답
경상남도,임대-수탁,경상남도 고성군 하일면 학림리 121,"115,000","1,204",전
경상남도,임대-수탁,경상남도 고성군 회화면 봉동리 135-1,"27,000",245,답
경상남도,임대-수탁,경상남도 고성군 회화면 봉동리 134-2,"9,000",89,전
경상남도,임대-수탁,경상남도 고성군 회화면 봉동리 128-3,"22,000",210,답
경상남도,임대-수탁,경상남도 고성군 회화면 봉동리 133-2,"100,000",942,답
경상남도,임대-수탁,경상남도 고성군 회화면 봉동리 134-4,"42,000",393,답
경상남도,임대-수탁,경상남도 김해시 생림면 생림리 701-1,"790,000","2,266",답
경상남도,임대-수탁,경상남도 김해시 생림면 생림리 701-27,"20,000",48,답
경상남도,임대-수탁,경상남도 김해시 생림면 생림리 701-2,"190,000",552,답
경상남도,임대-수탁,경상남도 김해시 응달동 178,"455,000","4,021",답
경상남도,임대-수탁,경상남도 김해시 진례면 초전리 214-10,"380,000","1,273",답
경상남도,임대-경영회생,경상남도 김해시 진영읍 여래리 297-11,"160,000",648,전
경상남도,임대-수탁,경상남도 남해군 고현면 대사리 730-1,"32,788,000","1,296",답
경상남도,임대-수탁,경상남도 남해군 남면 당항리 351,"600,000",990,답
경상남도,임대-공공임대용,경상남도 남해군 남면 석교리 983,"328,000","1,262",답
경상남도,임대-공공임대용,경상남도 남해군 남면 석교리 1114,"393,000","1,514",답
경상남도,임대-수탁,경상남도 남해군 이동면 무림리 85,"100,000",718,답
경상남도,임대-수탁,경상남도 밀양시 무안면 동산리 462,"1,230,000","2,497",답
경상남도,임대-수탁,경상남도 밀양시 부북면 덕곡리 665-1,"2,000",46,답
경상남도,임대-수탁,경상남도 밀양시 부북면 덕곡리 665,"98,000","2,513",답
경상남도,임대-수탁,경상남도 밀양시 상남면 동산리 604-1,"900,000","1,501",답
경상남도,임대-수탁,경상남도 밀양시 상남면 동산리 605-2,"20,000",40,답
경상남도,임대-수탁,경상남도 밀양시 상남면 동산리 118-1,"2,650,000","2,213",답
경상남도,임대-수탁,경상남도 밀양시 상남면 동산리 605-1,"800,000","1,435",답
경상남도,임대-수탁,경상남도 밀양시 용평동 654,"330,000","1,711",답
경상남도,임대-수탁,경상남도 밀양시 용평동 655-5,"30,000",131,답
경상남도,임대-수탁,경상남도 밀양시 용평동 653,"60,000",314,답
경상남도,임대-수탁,경상남도 밀양시 용평동 655-1,"30,000",159,답
경상남도,임대-수탁,경상남도 밀양시 용평동 653-2,"20,000",25,답
경상남도,임대-수탁,경상남도 밀양시 용평동 604,"230,000","1,233",답
경상남도,임대-수탁,경상남도 사천시 궁지동 348-12,"20,000",417,답
경상남도,임대-수탁,경상남도 사천시 서포면 구랑리 953-3,"1,700,000","2,852",답
경상남도,임대-수탁,경상남도 사천시 서포면 금진리 150-4,"1,670,000","3,514",답
경상남도,임대-수탁,경상남도 사천시 서포면 금진리 153-5,"1,000,000","3,182",답
경상남도,임대-수탁,경상남도 사천시 향촌동 232-2,"520,000","2,195",답
경상남도,임대-수탁,경상남도 사천시 향촌동 232-1,"40,000",181,답
경상남도,임대-수탁,경상남도 산청군 금서면 방곡리 773,"2,100,000","2,053",답
경상남도,임대-수탁,경상남도 산청군 금서면 자혜리 687,"2,000,000","1,998",답
경상남도,임대-수탁,경상남도 산청군 금서면 주상리 408,"1,000,000",988,답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 463-1,"200,000",235,답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 409-2,"900,000","1,021",답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 434-9,"50,000",56,답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 434-1,"650,000",728,답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 3,"220,000",836,답
경상남도,임대-수탁,경상남도 산청군 단성면 묵곡리 464,"300,000",324,답
경상남도,임대-수탁,경상남도 산청군 단성면 호리 234-2,"1,500,000","1,498",답
경상남도,임대-수탁,경상남도 산청군 산청읍 범학리 904-7,"2,900,000","2,944",답
경상남도,임대-수탁,경상남도 산청군 산청읍 차탄리 118,"1,000,000","1,088",답
경상남도,임대-수탁,경상남도 산청군 산청읍 차탄리 701,"600,000",694,답
경상남도,임대-수탁,경상남도 산청군 산청읍 차탄리 704,"200,000",237,답
경상남도,임대-수탁,경상남도 산청군 산청읍 차탄리 700,"2,000,000","2,053",답
경상남도,임대-수탁,경상남도 산청군 삼장면 대포리 377-4,"700,000","2,479",답
경상남도,임대-수탁,경상남도 산청군 생비량면 도리 529,"2,200,000","2,484",답
경상남도,임대-수탁,경상남도 산청군 생비량면 도리 126,"800,000","2,542",답
경상남도,임대-수탁,경상남도 산청군 생비량면 도리 491,"600,000",725,답
경상남도,임대-수탁,경상남도 산청군 생비량면 도리 369,"500,000",485,답
경상남도,임대-수탁,경상남도 산청군 생초면 노은리 1079,"2,100,000","2,153",답
경상남도,매도-수탁,경상남도 산청군 생초면 대포리 176-4,"95,809,000","2,521.30",답
경상남도,매도-수탁,경상남도 산청군 생초면 대포리 176-1,"16,819,000",442.6,답
경상남도,매도-수탁,경상남도 산청군 생초면 대포리 176-2,"84,846,000","2,232.80",답
경상남도,매도-수탁,경상남도 산청군 생초면 대포리 164,"75,950,000","1,519",답
경상남도,매도-수탁,경상남도 산청군 생초면 대포리 176-3,"92,127,000","2,424.40",답
경상남도,임대-수탁,경상남도 산청군 생초면 신연리 653,"1,500,000","1,449",답
경상남도,임대-수탁,경상남도 산청군 신등면 평지리 957-2,"1,000,000","1,022.40",답
경상남도,임대-수탁,경상남도 산청군 신등면 평지리 955,"3,000,000","2,978.60",답
경상남도,임대-수탁,경상남도 산청군 신등면 평지리 957-3,"2,000,000","2,221.70",답
경상남도,임대-수탁,경상남도 산청군 신안면 장죽리 87-7,"1,000,000","1,041",답
경상남도,임대-수탁,경상남도 산청군 신안면 장죽리 87-8,"1,900,000","1,983",답
경상남도,임대-수탁,경상남도 산청군 신안면 장죽리 91-7,"2,200,000","2,056",답
경상남도,임대-수탁,경상남도 산청군 신안면 장죽리 91-26,"1,000,000",906,답
경상남도,임대-수탁,경상남도 산청군 신안면 장죽리 91-13,"2,000,000","1,904",답
경상남도,임대-수탁,경상남도 산청군 차황면 신기리 814-2,"1,600,000","1,632",답
경상남도,임대-수탁,경상남도 산청군 차황면 신기리 586-1,"2,700,000","2,760",답
경상남도,임대-수탁,경상남도 산청군 차황면 신기리 81-1,"1,300,000","1,340",답
경상남도,임대-수탁,경상남도 산청군 차황면 신기리 803-7,"1,600,000","1,676",답
경상남도,임대-수탁,경상남도 산청군 차황면 신기리 75-1,"1,200,000","1,249",답
경상남도,임대-수탁,경상남도 의령군 궁류면 다현리 711-2,"65,000",695,전
경상남도,임대-수탁,경상남도 의령군 궁류면 다현리 751,"135,000","1,460",답
경상남도,임대-수탁,경상남도 의령군 궁류면 평촌리 712,"300,000","2,332.70",답
경상남도,임대-수탁,경상남도 의령군 대의면 마쌍리 445,"250,000","1,322.50",전
경상남도,임대-수탁,경상남도 의령군 봉수면 서암리 958,"600,000","1,967",답
경상남도,임대-수탁,경상남도 의령군 유곡면 상촌리 544,"200,000",631,전
경상남도,임대-공공임대용,경상남도 의령군 지정면 봉곡리 181,"380,000","1,386",답
경상남도,임대-공공임대용,경상남도 의령군 지정면 봉곡리 130-5,"400,000","1,465",답
경상남도,임대-수탁,경상남도 의령군 칠곡면 산북리 501,"300,000","2,545",답
경상남도,매도-수탁,경상남도 진주시 대곡면 대곡리 766,"6,000,000",853,답
경상남도,매도-수탁,경상남도 진주시 대곡면 대곡리 767,"1,800,000",231,답
경상남도,매도-수탁,경상남도 진주시 대곡면 대곡리 447,"3,800,000",407,답
경상남도,매도-수탁,경상남도 진주시 대곡면 대곡리 448,"12,000,000","1,656",답
경상남도,임대-수탁,경상남도 진주시 명석면 덕곡리 277-9,"550,000","2,364",답
경상남도,임대-수탁,경상남도 진주시 명석면 용산리 910-1,"2,100,000","2,065",답
경상남도,임대-수탁,경상남도 진주시 문산읍 소문리 1795-1,"3,000,000","3,081",답
경상남도,매도-수탁,경상남도 진주시 문산읍 안전리 389-1,"210,000,000","9,929",답
경상남도,매도-수탁,경상남도 진주시 문산읍 안전리 389-2,"210,000,000","9,929",답
경상남도,임대-수탁,경상남도 진주시 사봉면 무촌리 257,"2,000,000","2,010",답
경상남도,임대-수탁,경상남도 진주시 이반성면 가산리 73,"700,000",740,답
경상남도,임대-수탁,경상남도 진주시 이반성면 가산리 164,"1,100,000","1,137",답
경상남도,임대-수탁,경상남도 진주시 이반성면 가산리 38-2,"1,400,000","1,359",답
경상남도,임대-수탁,경상남도 진주시 이반성면 가산리 131-3,"3,000,000","2,995",답
경상남도,임대-수탁,경상남도 진주시 이반성면 가산리 125-19,"3,000,000","3,046",답
경상남도,임대-수탁,경상남도 진주시 지수면 압사리 957-8,"700,000","2,773.30",답
경상남도,임대-수탁,경상남도 창녕군 고암면 계상리 439,"2,500,000","1,337",답
경상남도,임대-수탁,경상남도 창녕군 고암면 계상리 521-5,"2,500,000","1,972",답
경상남도,임대-수탁,경상남도 창녕군 고암면 계상리 522-2,"2,000,000","1,434",답
경상남도,임대-경영회생,경상남도 창녕군 길곡면 마천리 625,"520,000",987,답
경상남도,임대-경영회생,경상남도 창녕군 길곡면 마천리 625-1,"400,000",993,답
경상남도,임대-공공임대용,경상남도 창녕군 남지읍 마산리 41-68,"478,000","1,970",답
경상남도,임대-공공임대용,경상남도 창녕군 남지읍 마산리 37-15,"385,000","1,590",답
경상남도,임대-수탁,경상남도 창녕군 대합면 목단리 1326-213,"2,000,000","2,159",답
경상남도,임대-수탁,경상남도 창녕군 대합면 목단리 1326-212,"1,000,000",592,답
경상남도,임대-수탁,경상남도 창녕군 대합면 소야리 215,"100,000","1,017",답
경상남도,임대-수탁,경상남도 창녕군 대합면 소야리 218,"200,000","2,143",답
경상남도,임대-수탁,경상남도 창녕군 대합면 십이리 367,"330,000","1,386",답
경상남도,임대-수탁,경상남도 창녕군 대합면 십이리 111,"1,500,000","2,288",답
경상남도,임대-수탁,경상남도 창녕군 대합면 평지리 874-2,"250,000","1,263",전
경상남도,임대-수탁,경상남도 창녕군 대합면 평지리 892-3,"200,000",704,답
경상남도,임대-수탁,경상남도 창녕군 대합면 평지리 945-2,"400,000","2,169",답
경상남도,임대-공공임대용,경상남도 창녕군 도천면 논리 781-4,"460,000","1,897.20",답
경상남도,임대-공공임대용,경상남도 창녕군 도천면 우강리 1532,"376,000","1,548.80",답
경상남도,임대-공공임대용,경상남도 창녕군 부곡면 구산리 1119-9,"647,000","2,672.30",답
경상남도,임대-수탁,경상남도 창녕군 부곡면 부곡리 632-15,"500,000","2,447",답
경상남도,임대-수탁,경상남도 창녕군 부곡면 부곡리 632-25,"200,000",966,답
경상남도,임대-공공임대용,경상남도 창녕군 영산면 봉암리 687-1,"1,308,000","5,399.50",답
경상남도,임대-공공임대용,경상남도 창녕군 영산면 봉암리 687-2,"332,000","1,366.80",답
경상남도,임대-공공임대용,경상남도 창녕군 영산면 신제리 278,"732,000","3,018",답
경상남도,임대-공공임대용,경상남도 창녕군 유어면 가항리 1133-11,"607,000","2,503.30",답
경상남도,임대-수탁,경상남도 창녕군 이방면 석리 109-1,"1,000,000","1,974",답
경상남도,임대-공공임대용,경상남도 창녕군 장마면 강리 305,"339,000","1,400",답
경상남도,임대-공공임대용,경상남도 창녕군 장마면 동정리 59-4,"688,000","2,838",답
경상남도,임대-공공임대용,경상남도 창녕군 장마면 동정리 59-3,"120,000",493,답
경상남도,임대-수탁,경상남도 창녕군 장마면 유리 2052-5,"2,680,000","2,961.50",답
경상남도,임대-공공임대용,경상남도 창녕군 창녕읍 신촌리 697-1,"461,000","1,899",답
경상남도,임대-경영회생,경상남도 창원시 의창구 동읍 본포리 480-1,"1,784,000","7,657",과수원
경상남도,임대-수탁,경상남도 통영시 명정동 841-1,"20,000",463,전
경상남도,임대-수탁,경상남도 통영시 사량면 금평리 836,"30,000",476,전
경상남도,임대-수탁,경상남도 통영시 산양읍 풍화리 1499-2,"65,000",426,전
경상남도,임대-수탁,경상남도 통영시 산양읍 풍화리 1513,"420,000","2,774",답
경상남도,임대-수탁,경상남도 통영시 산양읍 풍화리 1485-6,"455,000","2,969",전
경상남도,임대-수탁,경상남도 통영시 산양읍 풍화리 1511,"60,000",397,답
경상남도,임대-수탁,경상남도 통영시 평림동 128,"60,000",797,전
경상남도,임대-수탁,경상남도 통영시 평림동 130,"20,000",410,전
경상남도,매도-경영회생,경상남도 하동군 고전면 명교리 89,"12,138,000",714,답
경상남도,매도-경영회생,경상남도 하동군 고전면 명교리 79,"32,535,000","2,169",답
경상남도,임대-공공임대용,경상남도 하동군 고전면 신월리 323-5,"480,000","1,689",답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 863-2,"230,000",898,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 705-1,"5,000",20,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 710-2,"129,000",503,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 885,"42,000",136,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 863-1,"108,000",421,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 689,"11,000",43,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 705-3,"26,000",102,답
경상남도,임대-수탁,경상남도 하동군 금남면 덕천리 863-3,"254,000",989,답
경상남도,임대-수탁,경상남도 하동군 금성면 고포리 546-2,"1,300,000","1,251",답
경상남도,임대-수탁,경상남도 하동군 금성면 궁항리 1408-1,"700,000","2,400",답
경상남도,임대-공공임대용,경상남도 하동군 북천면 직전리 688,"414,000","1,804",답
경상남도,임대-수탁,경상남도 하동군 악양면 등촌리 59-1,"15,386,000","1,293",답
경상남도,임대-수탁,경상남도 하동군 악양면 등촌리 55,"36,632,000","3,131",답
경상남도,임대-수탁,경상남도 하동군 악양면 매계리 298,"500,000","1,336",답
경상남도,임대-수탁,경상남도 하동군 악양면 매계리 316,"1,500,000","4,082",답
경상남도,임대-경영회생,경상남도 하동군 적량면 서리 111,"100,000",462,답
경상남도,매도-경영회생,경상남도 하동군 진교면 송원리 1035,"294,952,000","7,373.80",답
경상남도,매도-경영회생,경상남도 하동군 진교면 월운리 545-7,"78,338,000","3,013",답
경상남도,임대-수탁,경상남도 하동군 하동읍 비파리 780,"600,000","1,788",답
경상남도,임대-공공임대용,경상남도 하동군 하동읍 화심리 285-2,"460,000","2,004",답
경상남도,임대-공공임대용,경상남도 하동군 하동읍 화심리 189-1,"426,000","1,855",답
제주특별자치도,임대-수탁,제주특별자치도 서귀포시 상효동 1317-2,"3,500,000","5,488",전
제주특별자치도,임대-수탁,제주특별자치도 제주시 구좌읍 송당리 1847-1,"500,000","2,976",전
제주특별자치도,임대-수탁,제주특별자치도 제주시 한림읍 협재리 736,"480,000","2,093",전
전북특별자치도,임대-수탁,전북특별자치도 고창군 고창읍 내동리 28-8,"100,000",201,답
전북특별자치도,임대-수탁,전북특별자치도 고창군 고창읍 내동리 384,"300,000",625,답
전북특별자치도,임대-수탁,전북특별자치도 고창군 고창읍 내동리 383,"100,000",218,답
전북특별자치도,임대-수탁,전북특별자치도 고창군 공음면 군유리 1000,"350,000","1,714.40",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 공음면 군유리 999,"100,000",564,답
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 공음면 선동리 1227-3,"634,000","2,107",전
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 대산면 연동리 975,"222,000","1,821",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 대산면 중산리 1791,"1,997,000","3,994.70",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 무장면 강남리 414-10,"1,120,000","3,747",전
전북특별자치도,임대-공공임대용,전북특별자치도 고창군 무장면 강남리 1830,"535,000","2,636",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 무장면 고라리 528,"1,730,000","3,467.10",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 무장면 고라리 529,"530,000","1,052.10",답
전북특별자치도,임대-수탁,전북특별자치도 고창군 부안면 송현리 986,"540,000","1,436.10",답
