address,우체국_total_score,경찰서_total_score,농업기술센터_total_score,농산물직거래판매장_total_score,농지매물_total_score,편의점_total_score,학원_total_score,은행_total_score,기차역_total_score,차량정비소_total_score,행정복지센터_total_score,시장_total_score,농기계대여소_total_score,초중학교_total_score,버스정류장_total_score,병원_total_score,고속버스터미널_total_score
경상남도 창녕군 창녕읍 퇴천리,0.8899738556558265,1.2309995104596017,0.8960600884905084,0.26363659439084586,0.32678401344846936,1.5352695003507435,0.6644318132506555,1.9482878966290507,0.00399366517659571,3.399663883292627,1.9424440810859203,1.210344832674871,1.2658349834381601,0.5054973987226205,1.8936241273346541,2.784144728291035,2.393058892439306
경상남도 창녕군 창녕읍 탐하리,1.2185680773081258,1.3519500572293999,0.9205903271184303,0.241838213631697,0.7826711911991239,1.6652571925005164,1.1610984939967528,2.1541803838235154,0.0022096029773530515,3.3678082822390825,2.1261187292575836,1.405879149787876,1.5091041058061647,1.030501291368345,2.329878182718082,3.198260281294585,2.3149656529411673
경상남도 창녕군 창녕읍 신촌리,1.0712133199568838,1.3516829542949798,0.89587085443791,0.2690076935276855,1.3698559088144449,0.3070644403123234,0.13140139678641727,1.9311581938377467,0.001869113874834693,3.1119180187493827,2.018898981705308,1.0614484386395255,1.4436202665471471,0.13013802924794657,2.0010765615353074,3.0133427145957947,2.247238096059859
경상남도 창녕군 창녕읍 용석리,0.824267081283778,1.2922744868680835,0.8629314239375294,0.32030506208082665,1.8226562415063379,0.03607097616170649,0.011859880293620345,1.6022837533800165,0.0019194767891064658,2.6924578765507414,1.9520325250297785,0.6719396317120584,1.2748842305414378,0.010531352559940406,2.018153335491797,2.5687520997524262,2.2171409600511196
경상남도 창녕군 창녕읍 외부리,0.7284835740510375,1.213174109584093,0.8309146182429046,0.37178686872278344,1.8392779074043035,0.006449179496437164,0.001221761880015348,1.2824861184265581,0.0019849140361405263,2.3785082783666978,1.9230124579608443,0.4015485330620606,1.133609453355335,0.004069605095923969,1.8140674898701925,2.1009160139203074,2.183125073570013
경상남도 창녕군 창녕읍 옥천리,0.24054254820030183,0.8657992563642563,0.7923914205751381,0.24271460373977896,0.016125269834371285,0.00039480832481861544,0.0002205634588853509,0.9193955384960398,0.012966833385457378,1.81583449663772,1.2661187502220272,0.23484561718694025,0.5409692856805631,0.00021637872588757158,0.3431645464918893,1.5260352850273253,1.9976236196875572
경상남도 창녕군 창녕읍 교하리,1.3084930492056532,1.337068792016059,0.935697061241325,0.20810427068450954,0.3147204011559486,3.28480814056648,3.4312312501215647,2.3059407265537244,0.0025053380816179244,3.5460874273735707,2.2037661819651726,1.6337824941005472,1.5059363912754695,2.9512323904451367,3.08343475010388,3.2209607179641724,2.2949201531991363
경상남도 창녕군 남지읍 남지리,1.4549536893412471,1.7239825996533036,0.6499077937394381,1.077107654378703,0.1894653611505404,3.450773735039368,3.381611102467855,0.8257741138473152,0.004635152497020318,3.546134718667234,2.031030612614751,0.969170769674983,1.1878717357881368,1.974260718352289,2.703623553796361,3.544257116407156,1.8929789569631217
경상남도 창녕군 남지읍 마산리,1.2595711983643474,1.645211752767861,0.6654241896800697,0.9969826371111907,0.1778527683924418,2.2676271801953463,1.9873111455858699,0.6904396524000913,0.0035027941916683635,3.456067482475282,1.9075229391753674,0.8411788212386891,1.0818421937167644,1.702920289119807,1.5298233710462568,3.4185359701871874,1.8446651737473903
경상남도 창녕군 남지읍 학계리,1.2402843932315706,1.7219845269918443,0.6980854581512511,0.9783151237303391,0.29688371029978156,1.6692342233225506,1.9972786616594111,0.7130045186107977,0.0027908301692084934,3.377661960707682,1.8784520739287138,0.8148039796053896,0.937378606338799,1.5153144692726932,0.7507297527755633,3.3024204856395722,1.6845940216399733
경상남도 창녕군 남지읍 신전리,0.5924702272351832,1.3006048604920506,0.68706925116349,0.7914508592406289,0.6228211478357669,0.008625622880860023,0.00987673182507181,0.3543837958250195,0.001654553861936802,2.463076738252781,1.6498416907817126,0.2975957437657169,0.7283672201234848,0.008314593510940969,0.5583487461487615,2.357832045650482,1.5799486431822183
경상남도 창녕군 남지읍 성사리,0.8403316269099713,1.214272311901301,0.6573542944833637,0.8155692572316154,0.18728818169878797,0.019186344887552012,0.011524197923961173,0.3823978611057624,0.0026168515984740224,2.572952005872697,1.916094325748086,0.3487336235540453,1.0268811017595232,0.010313135121052149,1.8540369620748973,2.486090366530419,1.886444563007355
경상남도 창녕군 남지읍 아지리,0.4589583908580244,1.0585154326543214,0.6739596412302926,0.7021378049686086,0.34470258431480033,0.0004543534512170527,0.00045708121981092806,0.2586449427802116,0.0014251466979927502,1.8783373507661945,1.4910204497858883,0.14063208250259052,0.7102108550481497,0.0005788876567328701,1.206147013501329,1.7789447677135468,1.5857788565412163
경상남도 창녕군 남지읍 고곡리,0.4172369996841997,0.9249368252620102,0.6726764470785855,0.5797737758105621,0.2475389636883512,8.866161007528073e-06,5.205794313880643e-06,0.19108575004753658,0.000977039522540872,1.0602797259725003,1.4607767341256142,0.05564602718636161,0.6399568798910826,0.002247213873792666,1.599662744395359,0.9849836143761874,1.4741081180766225
