Business_Type,Conve_Name,County,City,Town,Address,Latitude,Longitude
편의점,GS25김천삼도점,경상북도,김천시,신음동,1318,36.1365034,128.1118419
편의점,씨유김천신기로점,경상북도,김천시,신음동,1019-3,36.1357062,128.1146973
편의점,지에스25김천시티홀점,경상북도,김천시,신음동,1282,36.1408241,128.1141725
편의점,세븐일레븐김천,경상북도,김천시,신음동,1287-3,36.138826,128.1140819
편의점,이마트24신음동,경상북도,김천시,신음동,997-2,36.1334344,128.1169078
편의점,지에스25김천,경상북도,김천시,교동,744-10,36.1351444,128.0951603
편의점,세븐일레븐김천,경상북도,김천시,교동,899,36.1376556,128.0916213
편의점,GS25김천대기숙사점,경상북도,김천시,삼락동,745,36.1387537,128.0811418
편의점,씨스페이스김천실내체육관점,경상북도,김천시,삼락동,488-1,36.1405131,128.0871474
편의점,우리들다함께협동조합,경상북도,김천시,삼락동,864,36.13744,128.0773053
편의점,cu김천대학마트강점,경상북도,김천시,삼락동,891-24,36.1381186,128.0761949
편의점,씨유김천에비앙점,경상북도,김천시,삼락동,1191,36.1423184,128.0923646
편의점,세븐일레븐김천,경상북도,김천시,부곡동,424-14,36.1241147,128.1026963
편의점,지에스25김천부곡,경상북도,김천시,부곡동,420-2,36.1253806,128.1011223
편의점,지에스25김천부곡,경상북도,김천시,부곡동,409-1,36.1257073,128.1044918
편의점,씨유김천해바라기점,경상북도,김천시,부곡동,1356,36.1244184,128.090707
편의점,씨유김천맛고을점,경상북도,김천시,부곡동,1526,36.1242068,128.0946899
편의점,지에스25김천타운점,경상북도,김천시,부곡동,990-6,36.1237712,128.0855881
편의점,GS25김천부곡센타점,경상북도,김천시,부곡동,1057-2,36.1234779,128.0892892
편의점,이마트24김천부곡한남점,경상북도,김천시,부곡동,428-4,36.123692,128.1031374
편의점,지에스25김천신,경상북도,김천시,부곡동,1492,36.1243899,128.0929616
편의점,팝스토어,경상북도,김천시,부곡동,442-4,36.1259452,128.1057165
편의점,씨유부곡,경상북도,김천시,부곡동,417-6,36.1261585,128.1026934
편의점,세븐일레븐김천고등학교점,경상북도,김천시,부곡동,777-1,36.1225912,128.0927563
편의점,씨유김천센트럴,경상북도,김천시,부곡동,1558,36.1264395,128.0963173
편의점,세븐일레븐김천IC점,경상북도,김천시,부곡동,395-9,36.1283283,128.1019371
편의점,GS25김천지좌점,경상북도,김천시,지좌동,440-104,36.1194049,128.1440627
편의점,씨유김천황산로점,경상북도,김천시,지좌동,706-23,36.117023,128.1343306
편의점,씨유김천팔달점,경상북도,김천시,지좌동,515-5,36.1187823,128.1424777
편의점,씨유김천아포대로점,경상북도,김천시,덕곡동,693-12,36.1178965,128.157049
편의점,GS25김천,경상북도,김천시,덕곡동,760,36.1139722,128.1576241
편의점,지에스25김천,경상북도,김천시,덕곡동,760,36.1139722,128.1576241
편의점,세븐일레븐김천무실,경상북도,김천시,덕곡동,963,36.1162765,128.1558252
편의점,지에스25김천(상품권),경상북도,김천시,덕곡동,760,36.1139722,128.1576241
편의점,지에스25김천대로점,경상북도,김천시,덕곡동,995-9,36.1168944,128.1516045
편의점,씨유김천대광점,경상북도,김천시,대광동,940-5,36.1403308,128.1389783
편의점,세븐일레븐김천산업단지점,경상북도,김천시,응명동,700-2,36.14638,128.123247
편의점,씨유김천,경상북도,김천시,응명동,852-4,36.1515626,128.1177006
편의점,픽미픽미아이스혁신,경상북도,김천시,율곡동,704,36.1213849,128.1915341
편의점,씨제이올리브영김천혁신도시,경상북도,김천시,율곡동,783,36.1173236,128.1829363
편의점,GS25율곡,경상북도,김천시,율곡동,770,36.1202856,128.1893111
편의점,지에스25김천,경상북도,김천시,율곡동,270,36.1238275,128.1814906
편의점,지에스25율곡,경상북도,김천시,율곡동,783,36.1173236,128.1829363
편의점,이마트24김천,경상북도,김천시,율곡동,366,36.1214234,128.1825462
편의점,미니스톱김천,경상북도,김천시,율곡동,416,36.1249846,128.1881022
편의점,지에스25율곡(상품권),경상북도,김천시,율곡동,770,36.1202856,128.1893111
편의점,씨유김천영무점,경상북도,김천시,율곡동,415,36.1266622,128.1880233
편의점,지에스25김천,경상북도,김천시,율곡동,811,36.1149063,128.1807275
편의점,씨유김천로제니아점,경상북도,김천시,율곡동,777,36.1175822,128.1820054
편의점,씨스페이스김천,경상북도,김천시,율곡동,38,36.1218006,128.1755105
편의점,세븐일레븐김천한신점,경상북도,김천시,율곡동,797,36.1160773,128.1794204
편의점,CU김천교통안전공단점,경상북도,김천시,율곡동,279,36.1238456,128.1833808
편의점,GS25율곡,경상북도,김천시,율곡동,783,36.1173236,128.1829363
편의점,씨유뉴김천,경상북도,김천시,율곡동,664,36.1214733,128.1889354
편의점,씨유김천화성파크점,경상북도,김천시,율곡동,798,36.1155022,128.1792035
편의점,미니스톱김천,경상북도,김천시,율곡동,1111,36.1278722,128.1817056
편의점,이마트24김천혁신,경상북도,김천시,율곡동,812,36.1145638,128.1805773
편의점,씨유김천천년나무점,경상북도,김천시,율곡동,11,36.1209338,128.1734049
편의점,문화사,경상북도,김천시,아포읍,국사리 572-11,36.1594283,128.2462961
편의점,지에스25아포덕일점,경상북도,김천시,아포읍,국사리 1118-27,36.1580367,128.2623751
편의점,로또GS25김천아포대로점,경상북도,김천시,아포읍,국사리 567-7,36.1588023,128.2450554
편의점,지에스25김천아포대로점,경상북도,김천시,아포읍,국사리 567-7,36.1588023,128.2450554
편의점,이마트24김천영남대로점,경상북도,김천시,농소면,입석리 107,36.0968332,128.2030366
편의점,지에스25김천영남대로점,경상북도,김천시,농소면,월곡리 1297-4,36.1128711,128.1607391
편의점,씨유김천4번국도점,경상북도,김천시,농소면,월곡리 602,36.1096022,128.1723867
편의점,시큐리티에스,경상북도,김천시,남면,부상리 260,36.0665064,128.2687726
편의점,씨유김천,경상북도,김천시,남면,부상리 555-33,36.0673974,128.2671404
편의점,지에스25김천,경상북도,김천시,남면,부상리 260,36.0665064,128.2687726
편의점,김천구미역맞이방편의점,경상북도,김천시,남면,옥산리 787-1,36.1139321,128.181191
편의점,동부리상회,경상북도,김천시,개령면,동부리 128-3,36.1665597,128.1918941
편의점,씨유김천배시내점,경상북도,김천시,감문면,태촌리 890-65,36.1896137,128.2284346
편의점,씨유김천어모,경상북도,김천시,어모면,남산리 1895,36.1587975,128.1169995
편의점,씨유김천어모점,경상북도,김천시,어모면,옥율리 36-1,36.1775048,128.1173038
편의점,씨유김천어모,경상북도,김천시,어모면,남산리 2008-24,36.1633713,128.1318089
편의점,남풍김천지사,경상북도,김천시,어모면,남산리 2005,36.1649396,128.1303762
편의점,지에스25김천공단점,경상북도,김천시,어모면,남산리 2003,36.1656045,128.1303564
편의점,세븐일레븐김천직지점,경상북도,김천시,대항면,향천리 812-1,36.1272935,128.0217717
편의점,지에스25직지사점,경상북도,김천시,대항면,향천리 311-13,36.1150024,128.0176083
편의점,씨유김천직지사점,경상북도,김천시,대항면,운수리 15-5,36.1138338,128.0158108
편의점,GS25직지사점,경상북도,김천시,대항면,향천리 311-13,36.1150024,128.0176083
편의점,지에스25직지사점(상품권),경상북도,김천시,대항면,향천리 311-13,36.1150024,128.0176083
편의점,지에스25김천지례점,경상북도,김천시,지례면,교리 697,35.9893829,128.0301798
편의점,씨유김천,경상북도,김천시,대덕면,관기리 177-58,35.9191437,127.971131
편의점,세븐일레븐안동웅부공원점,경상북도,안동시,삼산동,59-11,36.5661128,128.7323588
편의점,지에스25안동문화,경상북도,안동시,삼산동,93-9,36.5655636,128.7316558
편의점,GS25안동,경상북도,안동시,북문동,321-1,36.5679828,128.7311879
편의점,씨유안동행복,경상북도,안동시,북문동,11-2,36.5672992,128.7325273
편의점,씨유안동강변펠리시아점,경상북도,안동시,법흥동,277,36.5630613,128.7406512
편의점,지에스25안동마뜰점,경상북도,안동시,용상동,1179-322,36.5548656,128.7534908
편의점,세븐일레븐안동용상,경상북도,안동시,용상동,1234-1,36.5589108,128.751504
편의점,지에스25안동용상타운점,경상북도,안동시,용상동,1594-17,36.5591294,128.744525
편의점,씨유안동용정교점,경상북도,안동시,용상동,1179-246,36.5544841,128.7544916
편의점,세븐일레븐안동용상주공점,경상북도,안동시,용상동,1631,36.5535294,128.7607545
편의점,세븐일레븐안동강변이편한점,경상북도,안동시,용상동,1517-255,36.5556593,128.7506185
편의점,씨유안동용상5주공점,경상북도,안동시,용상동,1626,36.5531732,128.7612793
편의점,씨유안동용상현대점,경상북도,안동시,용상동,600,36.5548047,128.763658
편의점,씨유안동풍림점,경상북도,안동시,용상동,1179-158,36.5555734,128.7524236
편의점,지에스25용상길주점,경상북도,안동시,용상동,1129,36.555676,128.756365
편의점,웨이스탑안동용상점,경상북도,안동시,용상동,1441-14,36.5595369,128.7484924
편의점,씨유안동용상4주공점,경상북도,안동시,용상동,1563-9,36.5582108,128.7432759
편의점,씨유안동용상,경상북도,안동시,용상동,1610-6,36.5597672,128.7458753
편의점,지에스25용상,경상북도,안동시,용상동,1239-3,36.5594032,128.7507876
편의점,지에스25안동용상,경상북도,안동시,용상동,1441-13,36.5596435,128.7486044
편의점,지에스25용상센타점,경상북도,안동시,용상동,536-3,36.5519733,128.7621513
편의점,세븐안동용상점,경상북도,안동시,용상동,1608-5,36.5602011,128.7470863
편의점,씨유안동,경상북도,안동시,동문동,129-5,36.5657892,128.7353251
편의점,세븐일레븐안동,경상북도,안동시,동부동,134-5,36.5648593,128.7341874
편의점,세븐일레븐안동,경상북도,안동시,동부동,119-4,36.564666,128.7328801
편의점,씨유안동,경상북도,안동시,운흥동,141-14,36.5640599,128.7327299
편의점,씨유안동운흥점,경상북도,안동시,운흥동,278-26,36.5622533,128.7277734
편의점,지에스25안동운흥점,경상북도,안동시,운흥동,348,36.5608594,128.7295143
편의점,씨유안동,경상북도,안동시,남부동,244-1,36.5637604,128.730366
편의점,예술회관편의점,경상북도,안동시,안흥동,373-4,36.5594801,128.7257651
편의점,지에스25안동센타점,경상북도,안동시,대석동,272-2,36.5655599,128.7259277
편의점,지에스25안동옥야점,경상북도,안동시,옥야동,414-4,36.5610243,128.7210922
편의점,세븐일레븐안동,경상북도,안동시,당북동,333-149,36.5612015,128.7180139
편의점,씨유안동자이대로점,경상북도,안동시,당북동,333-16,36.5613676,128.7169009
편의점,지에스25안동,경상북도,안동시,당북동,333-149,36.5612015,128.7180139
편의점,지에스25안동타운점,경상북도,안동시,태화동,897,36.5655781,128.7057358
편의점,씨유태화,경상북도,안동시,태화동,843-1,36.5664342,128.7112797
편의점,GS25안동으뜸점,경상북도,안동시,태화동,183-12,36.5624556,128.7145012
편의점,지에스25안동태화샛별점,경상북도,안동시,태화동,633-3,36.5674613,128.7086452
편의점,세븐일레븐안동태화,경상북도,안동시,태화동,582-18,36.5585084,128.7055624
편의점,지에스25안동,경상북도,안동시,태화동,58-1,36.5654646,128.7156985
편의점,이마트24안동태화점,경상북도,안동시,태화동,207-16,36.5660931,128.710455
편의점,씨유안동태화동점,경상북도,안동시,태화동,227-60,36.5603462,128.7135137
편의점,GS25안동태화점,경상북도,안동시,태화동,71-25,36.5663993,128.7177562
편의점,세븐일레븐안동태화,경상북도,안동시,태화동,231-2,36.5588645,128.7101804
편의점,세븐일레븐안동,경상북도,안동시,태화동,175-3,36.5651896,128.7171129
편의점,씨유안동퇴계로점,경상북도,안동시,목성동,65-39,36.5662552,128.7274327
편의점,지에스25안동성소본관점,경상북도,안동시,금곡동,177-6,36.5674912,128.7230373
편의점,세븐일레븐안동단원로점,경상북도,안동시,금곡동,30-1,36.5701441,128.7231264
편의점,지에스25안동성소,경상북도,안동시,금곡동,177-6,36.5674912,128.7230373
편의점,세븐일레븐안동평화점,경상북도,안동시,평화동,108-21,36.5704851,128.716905
편의점,지에스25안동평화점,경상북도,안동시,평화동,156-4,36.5676442,128.7120386
편의점,지에스25안동평화점(상품권),경상북도,안동시,평화동,156-4,36.5676442,128.7120386
편의점,GS25안동평화점,경상북도,안동시,평화동,156-4,36.5676442,128.7120386
편의점,세븐일레븐안동,경상북도,안동시,안기동,167-17,36.5731881,128.7188466
편의점,지에스25안기세영점,경상북도,안동시,안기동,285,36.5845447,128.7139818
편의점,세븐일레븐안동안기점,경상북도,안동시,안기동,236-6,36.5763145,128.7181778
편의점,씨유안기하은점,경상북도,안동시,안기동,142-1,36.5724597,128.7162535
편의점,지에스25안동안기점,경상북도,안동시,안기동,182-1,36.5731331,128.7193622
편의점,씨유안동운안,경상북도,안동시,운안동,344-64,36.5716718,128.7131358
편의점,씨유안동댐점,경상북도,안동시,상아동,527,36.578196,128.7585911
편의점,이마트24안동댐점,경상북도,안동시,상아동,504-1,36.5774128,128.7576766
편의점,세븐일레븐안동안막점,경상북도,안동시,안막동,581-1,36.5782106,128.7334199
편의점,지에스25옥동,경상북도,안동시,옥동,934-6,36.5590336,128.6953741
편의점,씨유안동옥동5주공점,경상북도,안동시,옥동,764-1,36.5638206,128.6988976
편의점,GS25안동옥송점상품권,경상북도,안동시,옥동,976-1,36.5663329,128.697178
편의점,세븐일레븐안동옥동3주공점,경상북도,안동시,옥동,977-2,36.5657543,128.6963662
편의점,지에스25안동옥송점,경상북도,안동시,옥동,976-1,36.5663329,128.697178
편의점,씨유안동고객만족점,경상북도,안동시,옥동,773-1,36.5629581,128.7003913
편의점,세븐일레븐안동세영점,경상북도,안동시,옥동,786-1,36.561662,128.6999468
편의점,씨유안동롯데,경상북도,안동시,옥동,639-18,36.5613139,128.7041938
편의점,씨유안동옥동,경상북도,안동시,옥동,991-5,36.5675505,128.6987682
편의점,GS25옥동,경상북도,안동시,옥동,787-2,36.5625223,128.7010581
편의점,세븐안동옥동타운점,경상북도,안동시,옥동,984-22,36.5598105,128.7012185
편의점,세븐일레븐안동옥동,경상북도,안동시,옥동,638-1,36.5627984,128.7048688
편의점,세븐일레븐안동옥동,경상북도,안동시,옥동,773-10,36.5639319,128.7014034
편의점,이마트24R안동옥동주공점,경상북도,안동시,옥동,764-6,36.564055,128.6992519
편의점,지에스25안동수목점,경상북도,안동시,옥동,985-1,36.5594202,128.7016947
편의점,GS25안동옥송점,경상북도,안동시,옥동,976-1,36.5663329,128.697178
편의점,씨유안동옥동타운점,경상북도,안동시,옥동,984-15,36.559087,128.7001784
편의점,지에스25옥동센타점,경상북도,안동시,옥동,773-8,36.5636053,128.7010881
편의점,GS25옥동주공점,경상북도,안동시,옥동,937-5,36.5608676,128.6939308
편의점,씨유안동옥동호반점,경상북도,안동시,옥동,942-1,36.5609087,128.6942826
편의점,지에스25옥동주공점(상품권),경상북도,안동시,옥동,937-5,36.5608676,128.6939308
편의점,세븐일레븐안동옥동7주공점,경상북도,안동시,옥동,942-6,36.5604242,128.6950789
편의점,이마트24R안동옥동세영점,경상북도,안동시,옥동,770-17,36.562108,128.6996037
편의점,세븐일레븐옥동대로점,경상북도,안동시,옥동,983-7,36.5613668,128.7031463
편의점,씨유옥동,경상북도,안동시,옥동,792-3,36.5619638,128.7020054
편의점,지에스25옥동주공점,경상북도,안동시,옥동,937-5,36.5608676,128.6939308
편의점,씨유안동옥동대로점,경상북도,안동시,옥동,791-2,36.5628724,128.7022127
편의점,씨유옥동,경상북도,안동시,옥동,773-18,36.5632635,128.7011174
편의점,씨유옥동,경상북도,안동시,옥동,638-1,36.5627984,128.7048688
편의점,세븐일레븐신안동,경상북도,안동시,노하동,133-9,36.5771366,128.6844168
편의점,지에스GS25안동이안점,경상북도,안동시,송현동,592-7,36.5757835,128.6841954
편의점,지에스25안동경동로점,경상북도,안동시,송현동,514-9,36.5735554,128.6933837
편의점,세븐안동송현대로점,경상북도,안동시,송현동,371-7,36.5725953,128.696239
편의점,GS25안동송하점,경상북도,안동시,송현동,350-4,36.5722962,128.6952994
편의점,씨유안동송현2주공점,경상북도,안동시,송현동,298-15,36.5704674,128.6981996
편의점,지에스25안동극동점,경상북도,안동시,송현동,528-20,36.5691492,128.6933656
편의점,씨유송현,경상북도,안동시,송현동,340-7,36.5716038,128.6966756
편의점,세븐일레븐안동대해스파랜드점,경상북도,안동시,송현동,517-16,36.5748396,128.6915328
편의점,지에스25안동이안점,경상북도,안동시,송현동,592-7,36.5757835,128.6841954
편의점,지에스25안동송하점(상품권),경상북도,안동시,송현동,350-4,36.5722962,128.6952994
편의점,지에스25안동송하점,경상북도,안동시,송현동,350-4,36.5722962,128.6952994
편의점,세븐일레븐안동송현점,경상북도,안동시,송현동,290-25,36.5693933,128.6993288
편의점,이마트24안동경북대로점,경상북도,안동시,송현동,367-4,36.5735216,128.6971781
편의점,지에스25송현,경상북도,안동시,송현동,298-5,36.5710125,128.6977131
편의점,지에스GS25안동이안점상품권,경상북도,안동시,송현동,592-7,36.5757835,128.6841954
편의점,안동역맞이방스토리웨이편의점,경상북도,안동시,송현동,726-2,36.5745843,128.6748996
편의점,세븐일레븐안동경동로점,경상북도,안동시,송현동,257-10,36.5719748,128.7010016
편의점,이마트24R안동송현점,경상북도,안동시,송현동,287-10,36.5680912,128.6989726
편의점,지에스서안동IC점,경상북도,안동시,송현동,605-1,36.574963,128.6789392
편의점,세븐일레븐안동송현2주공점,경상북도,안동시,송현동,316-1,36.5700181,128.696911
편의점,지에스25안동,경상북도,안동시,송천동,363-1,36.5447195,128.7949506
편의점,GS25안동대복지관점상품권,경상북도,안동시,송천동,388,36.5419603,128.7969023
편의점,지에스25안동대,경상북도,안동시,송천동,478-1,36.5407538,128.7969166
편의점,GS25안동대생활관점,경상북도,안동시,송천동,388,36.5419603,128.7969023
편의점,씨유안동대학사원룸점,경상북도,안동시,송천동,476-2,36.540366,128.7967544
편의점,씨유안동,경상북도,안동시,송천동,865-4,36.5431265,128.7919453
편의점,씨유솔뫼점,경상북도,안동시,송천동,899-4,36.5449107,128.7937315
편의점,GS25안동대복지관점,경상북도,안동시,송천동,388,36.5419603,128.7969023
편의점,GS25안동대학생회관점,경상북도,안동시,송천동,388,36.5419603,128.7969023
편의점,세븐일레븐안동대원룸점,경상북도,안동시,송천동,868,36.5434183,128.7926322
편의점,GS25안동솔뫼점,경상북도,안동시,송천동,885-9,36.5432515,128.7935904
편의점,세븐일레븐안동정하,경상북도,안동시,정하동,298-16,36.5490742,128.7328202
편의점,지에스25안동강남길점,경상북도,안동시,정하동,292-5,36.549306,128.7351944
편의점,이마트24,경상북도,안동시,정하동,251-2,36.5517685,128.7358951
편의점,세븐일레븐,경상북도,안동시,정하동,315-6,36.5483737,128.7351791
편의점,씨유안동정하점,경상북도,안동시,정하동,291-11,36.5491961,128.734191
편의점,씨유안동석미점,경상북도,안동시,정하동,259-1,36.5495126,128.7306385
편의점,이마트24,경상북도,안동시,정하동,251-2,36.5517685,128.7358951
편의점,GS25안동,경상북도,안동시,정하동,257-10,36.5507906,128.7339314
편의점,씨유안동병원행복대로점,경상북도,안동시,수상동,590-6,36.5472062,128.7014547
편의점,세븐일레븐안동SK바이오점,경상북도,안동시,풍산읍,매곡리 1103-7,36.5991207,128.5447731
편의점,이마트24안동휴게소점부산방향,경상북도,안동시,풍산읍,계평리 산140-1,36.5532082,128.6424457
편의점,씨유안동,경상북도,안동시,풍산읍,안교리 82-11,36.5790373,128.573439
편의점,세븐일레븐안동풍산대로점,경상북도,안동시,풍산읍,상리리 396-4,36.5869553,128.5822522
편의점,이마트24안동풍산고점,경상북도,안동시,풍산읍,안교리 320,36.5833415,128.5655302
편의점,지에스25풍산베스트점,경상북도,안동시,풍산읍,안교리 135-7,36.5802192,128.5711973
편의점,씨유안동풍산산업단지점,경상북도,안동시,풍산읍,매곡리 1109,36.5997058,128.5458276
편의점,세븐일레븐안동,경상북도,안동시,풍산읍,안교리 595,36.5789634,128.5704377
편의점,씨유안동와룡휴게소점,경상북도,안동시,와룡면,태리 604-3,36.6372356,128.7644177
편의점,지에스안동북후점,경상북도,안동시,북후면,옹천리 554-9,36.6833792,128.7018432
편의점,세븐일레븐안동과학대점,경상북도,안동시,서후면,교리 502-9,36.5885714,128.6522813
편의점,씨유안동학,경상북도,안동시,서후면,명리 465-20,36.5902182,128.6487756
편의점,씨유경북도청,경상북도,안동시,풍천면,갈전리 1658,36.5729618,128.5070479
편의점,이마트24경북도청,경상북도,안동시,풍천면,갈전리 1155,36.5753884,128.5054504
편의점,지에스25풍천메트로점,경상북도,안동시,풍천면,갈전리 1669,36.5719377,128.5075206
편의점,지에스25풍천소담헌점,경상북도,안동시,풍천면,갈전리 1635,36.5733222,128.5022865
편의점,이마트24안동씨엠호텔점,경상북도,안동시,풍천면,갈전리 1296,36.5756513,128.4948741
편의점,GS25풍천하늘채점상품권,경상북도,안동시,풍천면,갈전리 1177,36.5798972,128.4974404
편의점,씨엠파크,경상북도,안동시,풍천면,갈전리 1296,36.5756513,128.4948741
편의점,지에스25풍천베스트점,경상북도,안동시,풍천면,갈전리 1402,36.5756973,128.498228
편의점,이마트24안동갈전점,경상북도,안동시,풍천면,갈전리 1320,36.5766266,128.4981757
편의점,씨유경북경찰청앞점,경상북도,안동시,풍천면,갈전리 1330,36.5764718,128.5001202
편의점,GS25풍천하늘채점,경상북도,안동시,풍천면,갈전리 1177,36.5798972,128.4974404
편의점,지에스25안동풍천점,경상북도,안동시,풍천면,갈전리 1430,36.5752546,128.5011232
편의점,씨유안동코아루어반스위트점,경상북도,안동시,풍천면,갈전리 1648,36.5713685,128.5029586
편의점,북카페,경상북도,안동시,풍천면,갈전리 1155,36.5753884,128.5054504
편의점,세븐일레븐안동도산,경상북도,안동시,도산면,동부리 67-1,36.7074171,128.821529
편의점,"세븐일레븐안동도산,도산민물휴게실민박",경상북도,안동시,도산면,동부리 67-1,36.7074171,128.821529
편의점,이마트24R구미,경상북도,구미시,원평동,1028-5,36.1265361,128.3410901
편의점,미니스톱구미,경상북도,구미시,원평동,150-6,36.1291328,128.3336992
편의점,GS25원평라이프점,경상북도,구미시,원평동,1051-14,36.124991,128.3469664
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,1029,36.1262598,128.3392196
편의점,지에스25구미중앙로,경상북도,구미시,원평동,106-15,36.1300211,128.3282045
편의점,이마트24R구미금오산로점,경상북도,구미시,원평동,964-565,36.1244163,128.3284226
편의점,세븐구미원평3호,경상북도,구미시,원평동,1042-21,36.1250059,128.344593
편의점,동백상회,경상북도,구미시,원평동,964-2,36.1276216,128.3366601
편의점,씨유구미광신점,경상북도,구미시,원평동,937-97,36.1221703,128.3580572
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,1042-21,36.1250059,128.344593
편의점,착한편의점구미,경상북도,구미시,원평동,344-2,36.1278054,128.3363202
편의점,씨유구미,경상북도,구미시,원평동,1027-8,36.1260975,128.3400642
편의점,세븐일레븐신강남,경상북도,구미시,원평동,1032-51,36.1249868,128.341581
편의점,세븐구미원평드림점,경상북도,구미시,원평동,1045,36.1243928,128.346003
편의점,세븐일레븐구미역점,경상북도,구미시,원평동,123-15,36.1290514,128.3305296
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,1022-17,36.1275017,128.3419367
편의점,세븐일레븐구미원평분수점,경상북도,구미시,원평동,129-9,36.1296711,128.332746
편의점,세븐일레븐구미,경상북도,구미시,원평동,1072-6,36.1228771,128.3507822
편의점,씨유구미역,경상북도,구미시,원평동,1008-41,36.1287524,128.331312
편의점,이마트24구미원평동,경상북도,구미시,원평동,161,36.131086,128.3328037
편의점,지에스25구미문화,경상북도,구미시,원평동,375-14,36.1287901,128.3345172
편의점,이마트24구미원평,경상북도,구미시,원평동,1060-17,36.1227871,128.3481699
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,1051-13,36.1254019,128.3459961
편의점,세븐일레븐구미원평타운점,경상북도,구미시,원평동,1069-9,36.1228721,128.3500022
편의점,씨유구미역,경상북도,구미시,원평동,90-6,36.1275688,128.3309569
편의점,씨유원평,경상북도,구미시,원평동,1060-14,36.123097,128.3463012
편의점,코리아세븐구미,경상북도,구미시,원평동,1072-6,36.1228771,128.3507822
편의점,지에스25구미,경상북도,구미시,원평동,1032-4,36.1260522,128.3412517
편의점,씨유구미2번가점,경상북도,구미시,원평동,964-224,36.1273884,128.3374901
편의점,지에스25구미아이파크더샵점,경상북도,구미시,원평동,192-3,36.1312318,128.3357071
편의점,씨유구미원평점,경상북도,구미시,원평동,1066,36.1229093,128.3493085
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,397-2,36.1271569,128.3302209
편의점,세븐일레븐구미원평,경상북도,구미시,원평동,1045,36.1243928,128.346003
편의점,씨유구미지산,경상북도,구미시,지산동,108-7,36.1431247,128.3468135
편의점,미니스톱구미도봉로점,경상북도,구미시,도량동,228-4,36.1390388,128.3165294
편의점,씨유도량미소지움점,경상북도,구미시,도량동,366-9,36.1346704,128.3241161
편의점,씨유구미문장로점,경상북도,구미시,도량동,792-15,36.1372328,128.3321272
편의점,세븐일레븐구미카톨릭,경상북도,구미시,도량동,586-7,36.135021,128.3351986
편의점,씨유도량롯데,경상북도,구미시,도량동,868,36.1429506,128.33019
편의점,씨유구미도량타운점,경상북도,구미시,도량동,744-12,36.1419379,128.3342872
편의점,세븐일레븐구미도량타운점,경상북도,구미시,도량동,114-3,36.1411452,128.3236012
편의점,씨유구미도량뜨란채점,경상북도,구미시,도량동,222,36.1407992,128.3189007
편의점,씨스페이스구미야은로점,경상북도,구미시,도량동,264-1,36.1372849,128.324788
편의점,디씨마트,경상북도,구미시,도량동,101-5,36.1450395,128.3206961
편의점,이마트24구미송동로점,경상북도,구미시,도량동,90,36.1459247,128.3227253
편의점,지에스25구미도량타운점,경상북도,구미시,도량동,140,36.143826,128.3210985
편의점,세븐일레븐구미도량,경상북도,구미시,도량동,687-4,36.1456681,128.330726
편의점,씨유구미도량점,경상북도,구미시,도량동,27,36.1487013,128.3231685
편의점,지에스25구미문장로점,경상북도,구미시,도량동,687-7,36.1465308,128.330792
편의점,지에스구미송동로점,경상북도,구미시,도량동,792-80,36.13914,128.3240551
편의점,세븐구미도량타운점,경상북도,구미시,도량동,114-3,36.1411452,128.3236012
편의점,씨유구미도량한아름점,경상북도,구미시,도량동,323-9,36.1410072,128.3202775
편의점,세븐일레븐구미봉곡원룸점,경상북도,구미시,봉곡동,275-6,36.1512808,128.309905
편의점,지에스25봉곡현대점,경상북도,구미시,봉곡동,387-9,36.1506574,128.3160393
편의점,세븐일레븐구미봉곡,경상북도,구미시,봉곡동,232-2,36.1524206,128.3120413
편의점,씨유구미도봉로점,경상북도,구미시,봉곡동,19-6,36.1412066,128.3137378
편의점,세븐일레븐봉곡대로점,경상북도,구미시,봉곡동,442-1,36.1437187,128.3096224
편의점,지에스25봉곡(상품권),경상북도,구미시,봉곡동,209-4,36.1525957,128.3134109
편의점,미니스톱봉곡서로점,경상북도,구미시,봉곡동,244-7,36.1526654,128.3057944
편의점,세븐일레븐구미봉곡로점,경상북도,구미시,봉곡동,546-4,36.1426471,128.3117818
편의점,미니스톱봉곡동로점,경상북도,구미시,봉곡동,218-11,36.1525051,128.3160231
편의점,이마트24구미봉곡,경상북도,구미시,봉곡동,258-10,36.1500778,128.3088521
편의점,씨유구미영남네오빌점,경상북도,구미시,봉곡동,157-2,36.1549417,128.3098099
편의점,GS25봉곡청마루,경상북도,구미시,봉곡동,57-14,36.1575331,128.3067266
편의점,세븐일레븐구미봉곡,경상북도,구미시,봉곡동,399-4,36.1486594,128.3126245
편의점,지에스25봉곡대로점,경상북도,구미시,봉곡동,541-5,36.1420154,128.3101859
편의점,세븐일레븐구미,경상북도,구미시,봉곡동,225-10,36.1513564,128.3146183
편의점,세븐일레븐구미봉곡,경상북도,구미시,봉곡동,154-3,36.1552657,128.3091744
편의점,씨유구미봉곡원룸점,경상북도,구미시,봉곡동,235-1,36.1524988,128.3103523
편의점,GS25봉곡남로점,경상북도,구미시,봉곡동,305-6,36.1492235,128.3096429
