County,City,Town,Village,Housing_Type,Grade,Zoning,Latitude,Longitude
경상북도,경주시,안강읍,근계리,단독주택,2등급(구),제2종일반주거지역,35.9743,129.2033
경상북도,김천시,황금동,,단독주택,2등급(구),제1종일반주거지역,36.113082,128.120775
경상북도,김천시,양천동,,그 외,3등급(구),계획관리지역,36.0939,128.1054
경상남도,창원의창구,동읍,용정리,단독주택,2등급(구),제1종일반주거지역,35.27935,128.7045
경상북도,김천시,농소면,신촌리,단독주택,1등급(구),계획관리지역,36.132424,128.168399
전라남도,곡성군,곡성읍,죽동리,그 외,4등급(구),자연녹지지역,35.2786,127.2757
전라남도,곡성군,곡성읍,죽동리,그 외,3등급(구),자연녹지지역,35.2786,127.2757
전라남도,곡성군,곡성읍,죽동리,그 외,2등급(구),자연녹지지역,35.2786,127.2757
경상남도,창원진해구,수도동,,단독주택,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,명동,,단독주택,3등급(구),제2종일반주거지역,35.095227,128.731135
경상남도,창원의창구,북면,하천리,단독주택,3등급(구),계획관리지역,35.367,128.6045
경상북도,김천시,남산동,,단독주택,4등급(구),제1종일반주거지역,36.115,128.1133
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,3등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원마산합포구,교방동,,단독주택,2등급(구),제2종일반주거지역,35.214335,128.566238
경상남도,창원마산합포구,신월동,,단독주택,2등급(구),제2종일반주거지역,35.1927,128.5574
경상남도,창원마산합포구,신창동,,단독주택,3등급(구),제3종일반주거지역,35.187471,128.559834
경상남도,창원마산합포구,신창동,,단독주택,1등급(구),제3종일반주거지역,35.187471,128.559834
경상남도,창원마산합포구,완월동,,단독주택,1등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,완월동,,단독주택,3등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,추산동,,단독주택,2등급(구),제1종일반주거지역,35.206401,128.570687
경상남도,창원마산합포구,추산동,,단독주택,3등급(구),일반상업지역,35.206401,128.570687
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,3등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,대장동,,단독주택,1등급(구),자연녹지지역,35.15034,128.777713
경상남도,창원진해구,대장동,,단독주택,3등급(구),제2종일반주거지역,35.15034,128.777713
경상남도,창원진해구,청안동,,단독주택,3등급(구),제2종일반주거지역,35.1038,128.7986
전라남도,곡성군,곡성읍,신기리,그 외,1등급(구),계획관리지역,35.3016,127.2656
전라남도,곡성군,곡성읍,신기리,그 외,3등급(구),계획관리지역,35.3016,127.2656
전라남도,곡성군,곡성읍,신기리,그 외,1등급(구),계획관리지역,35.3016,127.2656
경상남도,창원진해구,태평동,,단독주택,1등급(구),제2종일반주거지역,35.14574,128.663472
경상남도,창원마산합포구,구산면,옥계리,단독주택,3등급(구),자연환경보전지역,35.0969,128.5967
경상남도,창원마산합포구,구산면,반동리,단독주택,3등급(구),자연환경보전지역,35.0778,128.5844
경상남도,의령군,대의면,신전리,단독주택,1등급(구),계획관리지역,35.3836,128.1867
경상남도,창원마산합포구,진전면,여양리,단독주택,2등급(구),계획관리지역,35.1876,128.3897
경상남도,창원마산합포구,산호동,,단독주택,1등급(구),일반상업지역,35.2161,128.58599
전라남도,곡성군,곡성읍,신리,단독주택,1등급(구),계획관리지역,35.2874,127.3268
전라남도,곡성군,곡성읍,신리,단독주택,1등급(구),계획관리지역,35.2874,127.3268
전라남도,곡성군,곡성읍,신리,단독주택,2등급(구),계획관리지역,35.2874,127.3268
전라남도,곡성군,오곡면,명산리,그 외,1등급(구),생산관리지역,35.2277,127.2651
전라남도,곡성군,옥과면,합강리,단독주택,2등급(구),계획관리지역,35.3211,127.1695
경상북도,김천시,평화동,,단독주택,1등급(구),제2종일반주거지역,36.125564,128.111623
경상북도,김천시,남산동,,단독주택,2등급(구),제1종일반주거지역,36.115,128.1133
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,원포동,,단독주택,1등급(구),일반공업지역,35.110749,128.71195
경상남도,창원진해구,충의동,,단독주택,1등급(구),일반상업지역,35.145204,128.662952
경상남도,창원진해구,경화동,,단독주택,1등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,소사동,,단독주택,3등급(구),제2종일반주거지역,35.14244,128.756113
경상남도,창원진해구,경화동,,단독주택,1등급(구),일반상업지역,35.154357,128.686838
경상남도,창원마산합포구,완월동,,그 외,1등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,완월동,,단독주택,2등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,완월동,,단독주택,2등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,완월동,,단독주택,1등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,완월동,,단독주택,2등급(구),제2종일반주거지역,35.199526,128.564137
경상남도,창원마산합포구,구산면,석곡리,단독주택,3등급(구),자연환경보전지역,35.1126,128.5553
경상남도,창원진해구,청안동,,단독주택,3등급(구),제2종일반주거지역,35.1038,128.7986
경상남도,창원진해구,안골동,,단독주택,1등급(구),일반상업지역,35.094105,128.804725
경상남도,창원성산구,가음동,,아파트,1등급(구),제2종전용주거지역,35.207314,128.69798
경상남도,창원성산구,가음동,,아파트,1등급(구),제2종전용주거지역,35.207314,128.69798
경상남도,창원성산구,가음동,,아파트,1등급(구),제2종전용주거지역,35.207314,128.69798
경상북도,김천시,부항면,월곡리,단독주택,2등급(구),계획관리지역,35.9832,127.9374
경상북도,김천시,어모면,남산리,단독주택,3등급(구),계획관리지역,36.1662,128.1239
경상북도,김천시,감문면,송북리,단독주택,4등급(구),계획관리지역,36.2456,128.1525
경상남도,창원의창구,북면,외산리,단독주택,3등급(구),계획관리지역,35.3792,128.5972
경상남도,창원의창구,북면,외산리,단독주택,2등급(구),계획관리지역,35.3792,128.5972
경상남도,창원의창구,북면,하천리,단독주택,3등급(구),계획관리지역,35.367,128.6045
경상북도,김천시,대광동,,그 외,3등급(구),자연녹지지역,36.1444,128.1431
경상북도,김천시,부곡동,,단독주택,2등급(구),제2종일반주거지역,36.1182,128.0961
경상북도,김천시,지례면,거물리,그 외,3등급(구),-,35.9676,128.0537
경상북도,김천시,지례면,이전리,그 외,3등급(구),계획관리지역,35.966,128.092
경상남도,창원진해구,경화동,,단독주택,1등급(구),준주거지역,35.154357,128.686838
경상남도,창원진해구,충무동,,단독주택,3등급(구),-,35.151989,128.666401
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,여좌동,,단독주택,1등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원마산회원구,합성동,,단독주택,1등급(구),제2종일반주거지역,35.242217,128.583989
경상남도,창원진해구,풍호동,,단독주택,1등급(구),제2종일반주거지역,35.137599,128.707313
경상남도,창원진해구,장천동,,단독주택,2등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,장천동,,단독주택,1등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,장천동,,단독주택,1등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),제1종일반주거지역,35.154357,128.686838
경상남도,창원진해구,중평동,,단독주택,1등급(구),일반상업지역,35.147448,128.659733
경상남도,창원의창구,북면,외산리,단독주택,3등급(구),계획관리지역,35.3792,128.5972
경상북도,김천시,지례면,이전리,그 외,2등급(구),계획관리지역,35.966,128.092
경상북도,김천시,지례면,울곡리,단독주택,2등급(구),계획관리지역,35.9411,128.0736
경상남도,창원의창구,북면,하천리,단독주택,3등급(구),계획관리지역,35.367,128.6045
전라남도,곡성군,곡성읍,구원리,단독주택,3등급(구),계획관리지역,35.2492,127.2662
경상남도,창원의창구,북면,상천리,단독주택,1등급(구),계획관리지역,35.3585,128.5839
경상북도,김천시,대광동,,단독주택,3등급(구),자연녹지지역,36.1444,128.1431
경상북도,김천시,응명동,,단독주택,2등급(구),일반공업지역,36.1497,128.1212
경상북도,김천시,백옥동,,그 외,2등급(구),계획관리지역,36.1143,128.0745
경상북도,김천시,신음동,,단독주택,4등급(구),제1종일반주거지역,36.1377,128.1219
경상북도,김천시,감천면,용호리,그 외,2등급(구),계획관리지역,36.038,128.1336
경상남도,창원마산합포구,진동면,신기리,단독주택,3등급(구),제1종일반주거지역,35.1089,128.4765
경상남도,창원마산합포구,우산동,,단독주택,2등급(구),제1종일반주거지역,35.1571,128.551
경상남도,창원마산합포구,자산동,,단독주택,1등급(구),제2종일반주거지역,35.205538,128.565446
경상남도,의령군,대의면,하촌리,단독주택,1등급(구),계획관리지역,35.3776,128.137
경상남도,의령군,대의면,하촌리,단독주택,1등급(구),계획관리지역,35.3776,128.137
경상남도,의령군,대의면,하촌리,그 외,1등급(구),계획관리지역,35.3776,128.137
경상남도,창원마산합포구,구산면,심리,단독주택,3등급(구),계획관리지역,35.0669,128.6115
경상남도,창원마산합포구,구산면,심리,단독주택,2등급(구),계획관리지역,35.0669,128.6115
경상남도,창원마산합포구,구산면,심리,단독주택,1등급(구),계획관리지역,35.0669,128.6115
경상남도,창원마산합포구,구산면,난포리,단독주택,2등급(구),계획관리지역,35.0823,128.6063
경상남도,의령군,대의면,신전리,단독주택,3등급(구),계획관리지역,35.3836,128.1867
경상남도,창원마산합포구,진전면,시락리,단독주택,2등급(구),계획관리지역,35.0706,128.4334
경상남도,창원마산합포구,구산면,석곡리,단독주택,2등급(구),자연환경보전지역,35.1126,128.5553
경상남도,창원마산합포구,구산면,수정리,단독주택,2등급(구),제2종일반주거지역,35.119199,128.574175
경상남도,창원마산합포구,진전면,여양리,단독주택,2등급(구),계획관리지역,35.1876,128.3897
경상남도,창원마산합포구,문화동,,단독주택,3등급(구),제3종일반주거지역,35.187955,128.556862
경상남도,창원마산합포구,월영동,,단독주택,1등급(구),제1종일반주거지역,35.174201,128.558101
경상남도,의령군,정곡면,죽전리,그 외,2등급(구),계획관리지역,35.372528,128.311749
경상북도,김천시,조마면,장암리,그 외,2등급(구),계획관리지역,36.0511,128.1034
경상북도,김천시,개령면,신룡리,단독주택,3등급(구),계획관리지역,36.1628,128.1534
경상북도,김천시,대광동,,그 외,3등급(구),자연녹지지역,36.1444,128.1431
경상북도,김천시,백옥동,,단독주택,2등급(구),계획관리지역,36.1143,128.0745
경상북도,김천시,신음동,,그 외,2등급(구),제1종일반주거지역,36.1377,128.1219
경상북도,김천시,대항면,덕전리,단독주택,4등급(구),계획관리지역,36.1101,128.0469
경상북도,김천시,대항면,대성리,단독주택,4등급(구),계획관리지역,36.0738,128.0131
경상북도,김천시,지례면,관덕리,그 외,4등급(구),계획관리지역,35.9549,128.0355
경상북도,김천시,지례면,울곡리,그 외,4등급(구),계획관리지역,35.9411,128.0736
경상북도,김천시,지례면,신평리,단독주택,2등급(구),계획관리지역,35.9627,128.0691
경상북도,김천시,지례면,울곡리,그 외,4등급(구),계획관리지역,35.9411,128.0736
경상남도,의령군,대의면,천곡리,단독주택,2등급(구),계획관리지역,35.3448,128.13
경상북도,김천시,남면,봉천리,단독주택,2등급(구),계획관리지역,36.1321,128.2182
경상남도,창원의창구,북면,마산리,단독주택,2등급(구),계획관리지역,35.341982,128.622825
경상북도,김천시,지례면,이전리,그 외,2등급(구),계획관리지역,35.966,128.092
경상남도,창원의창구,북면,신촌리,그 외,3등급(구),-,35.3491,128.6054
경상남도,창원의창구,북면,신촌리,단독주택,3등급(구),계획관리지역,35.3491,128.6054
경상북도,김천시,문당동,,그 외,4등급(구),제1종일반주거지역,36.1565,128.0901
경상북도,김천시,부곡동,,단독주택,3등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,신음동,,그 외,3등급(구),제1종일반주거지역,36.1377,128.1219
경상북도,김천시,신음동,,단독주택,2등급(구),제1종일반주거지역,36.1377,128.1219
경상북도,김천시,부곡동,,그 외,2등급(구),제2종일반주거지역,36.1182,128.0961
경상북도,김천시,응명동,,단독주택,2등급(구),제1종일반주거지역,36.1497,128.1212
경상북도,김천시,지례면,관덕리,그 외,3등급(구),계획관리지역,35.9549,128.0355
경상북도,김천시,지례면,관덕리,그 외,3등급(구),계획관리지역,35.9549,128.0355
경상북도,김천시,지례면,교리,단독주택,2등급(구),제2종일반주거지역,35.9952,128.0362
경상북도,김천시,지례면,관덕리,단독주택,3등급(구),계획관리지역,35.9549,128.0355
경상남도,창원마산합포구,구산면,내포리,단독주택,3등급(구),자연환경보전지역,35.098525,128.578825
경상남도,의령군,유곡면,상촌리,그 외,3등급(구),계획관리지역,35.41556,128.260533
경상남도,의령군,의령읍,동동리,단독주택,3등급(구),자연녹지지역,35.31655,128.273112
경상남도,의령군,정곡면,성황리,단독주택,2등급(구),계획관리지역,35.3784,128.3427
경상남도,의령군,정곡면,성황리,그 외,3등급(구),계획관리지역,35.3784,128.3427
경상남도,창원진해구,경화동,,단독주택,1등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,경화동,,그 외,2등급(구),일반상업지역,35.154357,128.686838
경상남도,창원진해구,근화동,,단독주택,2등급(구),일반상업지역,35.146803,128.660587
경상남도,창원진해구,안골동,,그 외,1등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,단독주택,2등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,단독주택,2등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,단독주택,2등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,단독주택,1등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,단독주택,1등급(구),일반상업지역,35.094105,128.804725
경상남도,의령군,의령읍,동동리,단독주택,3등급(구),제1종일반주거지역,35.31655,128.273112
경상남도,창원마산합포구,진북면,인곡리,단독주택,3등급(구),계획관리지역,35.1338,128.4346
경상남도,창원진해구,여좌동,,그 외,2등급(구),일반상업지역,35.158549,128.660315
경상남도,창원진해구,인사동,,단독주택,3등급(구),일반상업지역,35.15,128.667
경상남도,창원진해구,여좌동,,그 외,3등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원진해구,안골동,,단독주택,1등급(구),제2종일반주거지역,35.094105,128.804725
경상남도,창원마산합포구,구산면,수정리,그 외,2등급(구),제2종일반주거지역,35.119199,128.574175
경상남도,의령군,의령읍,중동리,단독주택,2등급(구),제1종일반주거지역,35.3208,128.2617
경상남도,의령군,의령읍,중동리,그 외,1등급(구),제1종일반주거지역,35.3208,128.2617
경상남도,창원진해구,대장동,,단독주택,1등급(구),제2종일반주거지역,35.15034,128.777713
경상남도,창원진해구,북부동,,단독주택,3등급(구),일반상업지역,35.1288,128.7395
경상남도,창원진해구,북부동,,단독주택,3등급(구),제2종일반주거지역,35.1288,128.7395
경상남도,창원진해구,북부동,,단독주택,1등급(구),제2종일반주거지역,35.1288,128.7395
경상남도,창원진해구,수도동,,단독주택,2등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,수도동,,단독주택,4등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,수도동,,단독주택,1등급(구),자연녹지지역,35.0763,128.7441
전라남도,나주시,삼영동,,단독주택,3등급(구),제2종일반주거지역,35.0067,126.7036
경상남도,창원의창구,북면,월백리,단독주택,4등급(구),자연녹지지역,35.32716,128.626464
경상남도,창원마산합포구,진전면,금암리,단독주택,1등급(구),계획관리지역,35.1352,128.398
경상남도,창원진해구,현동,,단독주택,3등급(구),제2종일반주거지역,35.1561,128.6412
경상남도,창원진해구,태평동,,단독주택,3등급(구),일반상업지역,35.14574,128.663472
경상남도,의령군,의령읍,무전리,단독주택,2등급(구),계획관리지역,35.326875,128.278875
경상남도,의령군,의령읍,무전리,단독주택,2등급(구),계획관리지역,35.326875,128.278875
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,2등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,의령군,의령읍,대산리,단독주택,2등급(구),계획관리지역,35.2859,128.2878
경상남도,의령군,의령읍,대산리,그 외,2등급(구),계획관리지역,35.2859,128.2878
경상남도,의령군,칠곡면,산북리,그 외,2등급(구),계획관리지역,35.359224,128.16275
경상남도,의령군,칠곡면,산북리,단독주택,3등급(구),계획관리지역,35.359224,128.16275
경상남도,창원마산합포구,진전면,금암리,단독주택,2등급(구),계획관리지역,35.1352,128.398
전라남도,곡성군,곡성읍,구원리,그 외,3등급(구),계획관리지역,35.2492,127.2662
전라남도,곡성군,곡성읍,구원리,그 외,4등급(구),계획관리지역,35.2492,127.2662
전라남도,곡성군,곡성읍,구원리,그 외,1등급(구),계획관리지역,35.2492,127.2662
전라남도,곡성군,곡성읍,서계리,그 외,1등급(구),계획관리지역,35.2401,127.2472
전라남도,곡성군,곡성읍,서계리,단독주택,1등급(구),계획관리지역,35.2401,127.2472
전라남도,곡성군,곡성읍,서계리,그 외,2등급(구),계획관리지역,35.2401,127.2472
전라남도,곡성군,곡성읍,서계리,그 외,2등급(구),계획관리지역,35.2401,127.2472
전라남도,곡성군,곡성읍,동산리,단독주택,1등급(구),계획관리지역,35.3019,127.3201
전라남도,곡성군,곡성읍,대평리,단독주택,4등급(구),계획관리지역,35.2876,127.3159
전라남도,곡성군,옥과면,옥과리,단독주택,3등급(구),제1종일반주거지역,35.2865,127.123
경상북도,김천시,감문면,보광리,그 외,2등급(구),계획관리지역,36.208368,128.1787
경상남도,창원진해구,수도동,,단독주택,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,안골동,,그 외,2등급(구),일반상업지역,35.094105,128.804725
경상남도,창원진해구,안골동,,그 외,3등급(구),일반상업지역,35.094105,128.804725
경상남도,의령군,낙서면,정곡리,단독주택,2등급(구),계획관리지역,35.4789,128.4059
경상남도,의령군,낙서면,정곡리,그 외,3등급(구),-,35.4789,128.4059
경상남도,의령군,낙서면,여의리,단독주택,2등급(구),보전관리지역,35.4924,128.4111
경상남도,의령군,낙서면,여의리,그 외,3등급(구),보전관리지역,35.4924,128.4111
경상남도,창원마산합포구,진전면,양촌리,그 외,2등급(구),계획관리지역,35.1282,128.3837
경상남도,창원진해구,가주동,,그 외,2등급(구),제2종일반주거지역,35.116651,128.827924
경상남도,창원진해구,태백동,,단독주택,1등급(구),제2종일반주거지역,35.1674,128.6654
경상남도,창원진해구,장천동,,그 외,2등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,행암동,,단독주택,2등급(구),제2종일반주거지역,35.112607,128.700988
경상남도,창원진해구,경화동,,단독주택,1등급(구),제2종일반주거지역,35.154357,128.686838
경상남도,창원진해구,충무동,,단독주택,3등급(구),일반상업지역,35.151989,128.666401
경상남도,창원진해구,수도동,,단독주택,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원진해구,수도동,,그 외,1등급(구),자연녹지지역,35.0763,128.7441
경상남도,창원마산합포구,산호동,,그 외,4등급(구),제2종일반주거지역,35.2161,128.58599
경상북도,김천시,아포읍,봉산리,단독주택,2등급(구),계획관리지역,36.156857,128.219638
경상남도,창원성산구,내동,,아파트,1등급(구),준공업지역,35.2189,128.6608
경상남도,창원성산구,내동,,아파트,1등급(구),준공업지역,35.2189,128.6608
경상북도,김천시,조마면,삼산리,그 외,3등급(구),계획관리지역,36.0249,128.1173
경상남도,창원마산합포구,진동면,요장리,단독주택,1등급(구),자연환경보전지역,35.093,128.5172
전라남도,나주시,송월동,,단독주택,3등급(구),제1종일반주거지역,35.017178,126.717069
경상남도,창원진해구,가주동,,단독주택,1등급(구),자연녹지지역,35.116651,128.827924
경상남도,창원마산합포구,진북면,인곡리,단독주택,2등급(구),계획관리지역,35.1338,128.4346
경상남도,창원마산합포구,진동면,교동리,단독주택,2등급(구),제2종일반주거지역,35.121,128.5072
경상북도,김천시,증산면,동안리,그 외,4등급(구),계획관리지역,35.9145,128.0145
경상북도,김천시,대덕면,문의리,그 외,2등급(구),계획관리지역,35.8855,127.9375
경상북도,경주시,안강읍,안강리,단독주택,2등급(구),생산녹지지역,35.9901,129.2342
경상북도,경주시,안강읍,노당리,단독주택,3등급(구),계획관리지역,36.0355,129.224
전라남도,나주시,교동,,단독주택,1등급(구),제1종일반주거지역,35.032192,126.711889
경상남도,창원진해구,익선동,,그 외,1등급(구),준주거지역,35.149763,128.657529
경상남도,창원진해구,태백동,,그 외,1등급(구),제1종일반주거지역,35.1674,128.6654
경상남도,창원진해구,태백동,,그 외,3등급(구),제1종일반주거지역,35.1674,128.6654
경상남도,창원진해구,태백동,,그 외,3등급(구),제1종일반주거지역,35.1674,128.6654
경상남도,창원진해구,용원동,,그 외,3등급(구),자연녹지지역,35.1029,128.8206
경상남도,창원진해구,자은동,,그 외,3등급(구),제2종일반주거지역,35.147039,128.705653
경상남도,창원의창구,동읍,신방리,단독주택,4등급(구),제1종일반주거지역,35.2922,128.6813
경상남도,창원마산합포구,진동면,요장리,단독주택,2등급(구),자연녹지지역,35.093,128.5172
경상남도,창원마산합포구,진북면,추곡리,그 외,3등급(구),계획관리지역,35.1655,128.4881
경상남도,창원진해구,마천동,,그 외,3등급(구),제2종일반주거지역,35.139299,128.793387
경상북도,김천시,남면,부상리,단독주택,3등급(구),-,36.0643,128.2688
경상북도,김천시,감문면,보광리,단독주택,2등급(구),계획관리지역,36.208368,128.1787
경상북도,김천시,감문면,보광리,그 외,3등급(구),계획관리지역,36.208368,128.1787
경상북도,김천시,어모면,남산리,단독주택,2등급(구),계획관리지역,36.1662,128.1239
경상북도,김천시,어모면,능치리,그 외,2등급(구),계획관리지역,36.2257,128.054
전라남도,곡성군,곡성읍,신월리,그 외,2등급(구),농림지역,35.27041,127.270689
경상북도,김천시,지례면,이전리,그 외,4등급(구),계획관리지역,35.966,128.092
경상북도,김천시,대항면,덕전리,그 외,2등급(구),계획관리지역,36.1101,128.0469
경상북도,김천시,대항면,대성리,그 외,2등급(구),계획관리지역,36.0738,128.0131
경상북도,김천시,대항면,덕전리,단독주택,2등급(구),계획관리지역,36.1101,128.0469
경상북도,김천시,대항면,향천리,단독주택,2등급(구),농림지역,36.1209,128.0228
경상북도,김천시,봉산면,광천리,단독주택,3등급(구),계획관리지역,36.19286,128.009
경상북도,김천시,대항면,주례리,단독주택,2등급(구),계획관리지역,36.073367,127.970925
경상북도,김천시,지례면,관덕리,단독주택,2등급(구),계획관리지역,35.9549,128.0355
경상북도,김천시,지례면,대율리,단독주택,3등급(구),계획관리지역,35.9821,128.0646
경상남도,창원의창구,동읍,봉곡리,단독주택,2등급(구),계획관리지역,35.3377,128.6505
전라남도,곡성군,곡성읍,읍내리,단독주택,2등급(구),일반상업지역,35.2837,127.2975
경상북도,김천시,지례면,거물리,단독주택,4등급(구),계획관리지역,35.9676,128.0537
경상북도,김천시,대항면,대성리,단독주택,4등급(구),계획관리지역,36.0738,128.0131
경상북도,김천시,어모면,군자리,단독주택,4등급(구),계획관리지역,36.1904,128.1354
경상북도,김천시,어모면,남산리,단독주택,3등급(구),계획관리지역,36.1662,128.1239
경상남도,의령군,낙서면,정곡리,그 외,3등급(구),계획관리지역,35.4789,128.4059
경상남도,의령군,낙서면,정곡리,단독주택,3등급(구),보전관리지역,35.4789,128.4059
전라남도,곡성군,곡성읍,대평리,그 외,1등급(구),계획관리지역,35.2876,127.3159
경상북도,김천시,봉산면,상금리,단독주택,3등급(구),계획관리지역,36.1788,128.0388
경상남도,창원마산합포구,진북면,추곡리,단독주택,2등급(구),계획관리지역,35.1655,128.4881
경상남도,의령군,의령읍,무전리,단독주택,2등급(구),계획관리지역,35.326875,128.278875
전라남도,나주시,삼영동,,단독주택,4등급(구),제1종일반주거지역,35.0067,126.7036
전라남도,나주시,반남면,덕산리,그 외,1등급(구),계획관리지역,34.9099,126.6688
전라남도,나주시,산정동,,단독주택,3등급(구),제2종일반주거지역,35.036617,126.714575
경상남도,창원진해구,자은동,,그 외,3등급(구),제2종일반주거지역,35.147039,128.705653
경상남도,창원진해구,여좌동,,단독주택,1등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원진해구,여좌동,,그 외,3등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원진해구,장천동,,그 외,3등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,장천동,,그 외,1등급(구),일반상업지역,35.1276,128.7116
경상남도,창원진해구,여좌동,,단독주택,1등급(구),일반상업지역,35.158549,128.660315
경상남도,창원진해구,여좌동,,단독주택,1등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원진해구,여좌동,,단독주택,1등급(구),제2종일반주거지역,35.158549,128.660315
경상남도,창원진해구,이동,,단독주택,3등급(구),제2종일반주거지역,35.149342,128.699912
경상남도,창원진해구,이동,,단독주택,1등급(구),제2종일반주거지역,35.149342,128.699912
경상남도,창원진해구,이동,,단독주택,3등급(구),제2종일반주거지역,35.149342,128.699912
경상남도,창원진해구,이동,,단독주택,1등급(구),일반상업지역,35.149342,128.699912
경상남도,창원마산합포구,진동면,진동리,단독주택,1등급(구),제2종일반주거지역,35.0911,128.4916
경상남도,창원의창구,동읍,화양리,단독주택,3등급(구),제1종일반주거지역,35.3017,128.653
경상남도,의령군,부림면,감암리,그 외,2등급(구),생산관리지역,35.4769,128.3278
경상남도,창원마산합포구,진전면,오서리,단독주택,2등급(구),자연녹지지역,35.0964,128.4115
전라남도,나주시,안창동,,단독주택,1등급(구),계획관리지역,35.0101,126.6838
경상북도,김천시,부곡동,,그 외,2등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,부곡동,,그 외,3등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,부곡동,,그 외,4등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,부곡동,,단독주택,2등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,부곡동,,그 외,4등급(구),제1종일반주거지역,36.1182,128.0961
경상북도,김천시,다수동,,그 외,3등급(구),제2종일반주거지역,36.1212,128.0627
경상북도,김천시,다수동,,그 외,2등급(구),제2종일반주거지역,36.1212,128.0627
